area,is_house,has_pool,age,price,lat,lon,rooms,precio_por_m2,habitaciones_por_m2,tamano_Pequeña,tamano_Mediana,tamano_Grande,es_norte,area_por_habitacion,precio_por_habitacion
0.1067881776649746,0.0,0.0,0.631578947368421,0.21639854696419306,0.9993806253999569,0.003132934103385671,0.25,0.4617446647468314,0.6303404606433113,1.0,0.0,0.0,1.0,0.23023479062703445,0.4190641247833622
0.5076142131979695,1.0,0.0,0.631578947368421,0.096004151530877,0.0017431510996580313,0.9963738773655106,0.75,0.026696203647515983,0.4163573692683851,0.0,0.0,1.0,0.0,0.4168875933797249,0.04783362218370883
0.49746192893401014,0.0,1.0,0.2631578947368421,0.09859885832900882,0.0017233003377508482,0.9976367445955343,0.75,0.031117935100520695,0.4374769459704047,0.0,0.0,1.0,0.0,0.39606215028614367,0.05043327556325823
0.0709474263959391,0.0,0.0,0.42105263157894735,0.17228853139595227,0.9992190945828768,0.002135847454912585,0.25,0.4231753270500204,0.848952810333302,1.0,0.0,0.0,1.0,0.08319408400808816,0.33067590987868284
0.27420221319796956,0.0,0.0,0.5263157894736842,0.32226258432797095,0.9992484081074812,0.0017045117705283153,0.5,0.419007493991909,0.586577913290467,0.0,1.0,0.0,1.0,0.26441530576214056,0.3934142114384748
0.3298496954314721,0.0,0.0,0.21052631578947367,0.3886870783601453,0.9994136756979594,0.00391080734958964,0.5,0.451565557603732,0.41662957904051245,0.0,0.0,1.0,1.0,0.41661533542034807,0.48214904679376075
0.11150406598984772,0.0,0.0,0.47368421052631576,0.20238713025428126,0.9991215701584907,0.005271711528938289,0.25,0.4222973776136997,0.6052844803762305,1.0,0.0,0.0,1.0,0.24958225202426434,0.3909878682842287
0.29441624365482233,1.0,1.0,0.3157894736842105,0.07368967306694343,0.000588754362036476,0.9900569656279397,0.5,0.04994187757188362,0.5204467115854814,0.0,1.0,0.0,0.0,0.31970219227634566,0.06135181975736568
0.17752650253807103,1.0,0.0,0.5263157894736842,0.3258951738453555,0.9989836647783816,0.0021033129816829354,0.5,0.5576052223014065,0.4442292030679616,1.0,0.0,0.0,1.0,0.3895288894642264,0.13435008665511264
0.4010152284263959,0.0,0.0,0.5263157894736842,0.09185262065386611,0.0011793010557931654,0.9951792085784313,0.75,0.04434411418200833,0.6735192738165053,0.0,0.0,1.0,0.0,0.19822044089712176,0.043674176776429804
0.4161504517766498,0.0,0.0,0.15789473684210525,0.5993772703684483,0.9992912467058999,0.0033580589335966806,0.75,0.6115773451984741,0.6316132968076785,0.0,0.0,1.0,1.0,0.22926741755717303,0.5521663778162911
0.4619289340101523,0.0,0.0,0.5263157894736842,0.09859885832900882,0.0010252158954790335,0.9889086026415459,0.75,0.03814713796378965,0.5164738359245235,0.0,0.0,1.0,0.0,0.3231730994586093,0.05043327556325823
0.05585658375634516,1.0,0.0,0.5263157894736842,0.20550077841203945,0.9987709371037615,0.0020163514311436603,0.25,0.5430247968747981,0.9591077820493981,1.0,0.0,0.0,1.0,0.02128220753695271,0.3972270363951473
0.17258883248730963,1.0,0.0,0.47368421052631576,0.04099636741048261,0.0008968823738256868,0.9936028307632756,0.25,0.03810307573371329,0.3375870561635556,1.0,0.0,0.0,0.0,0.5001893657540499,0.06759098786828423
0.3147208121827411,1.0,0.0,0.6842105263157895,0.057602490918526206,0.0010157310082293907,0.9896215004529522,0.5,0.022408858150435917,0.45921768669307184,0.0,1.0,0.0,0.0,0.3752367071925624,0.039861351819757355
0.2944805329949238,0.0,0.0,0.631578947368421,0.3331603528801245,0.9993038771699129,0.0016483435851194937,0.5,0.41308916833168724,0.5202449583446459,0.0,1.0,0.0,1.0,0.3198780284341991,0.4079722703639514
0.19796954314720813,1.0,0.0,0.7894736842105263,0.0425531914893617,0.00030075989999078686,0.9915020645342807,0.25,0.03203866272586155,0.25034145620567466,1.0,0.0,0.0,0.0,0.6043165812219562,0.0707105719237435
0.06091370558375635,1.0,1.0,0.2631578947368421,0.16242864556305137,0.0010988035950214832,0.9945624504282441,0.25,0.41706706431009405,0.9207903358820057,1.0,0.0,0.0,0.0,0.042029617695262374,0.3109185441941074
0.14215734010152287,0.0,0.0,0.47368421052631576,0.22418266735858847,0.9995855075501916,0.0022400861981216437,0.25,0.41984744302831634,0.45910748074430763,1.0,0.0,0.0,1.0,0.3753407511062581,0.43466204506065853
0.3553299492385787,1.0,0.0,0.42105263157894735,0.0783601453035807,0.0013359256184793064,0.9895064275190018,0.5,0.03936245438244131,0.35011869688477837,0.0,0.0,1.0,0.0,0.4863057370249957,0.06759098786828423
0.817258883248731,0.0,0.0,0.5789473684210527,0.17903476907109497,0.0010619028723462545,0.9940751537443329,1.0,0.04478460507653651,0.22785726676379298,0.0,0.0,1.0,0.0,0.63347220155297,0.08838821490467937
0.2841055786802031,1.0,0.0,0.8947368421052632,0.42241826673585886,0.9998356293229205,0.0035668666014556723,0.5,0.5516156512663465,0.5534928231978339,0.0,1.0,0.0,1.0,0.2915017517182622,0.5272097053726169
0.28426395939086296,0.0,0.0,0.21052631578947367,0.05241307732226259,0.001410661181061871,0.9998083186070592,0.5,0.02267058563717627,0.552974631059574,0.0,1.0,0.0,0.0,0.2919349348182374,0.03292894280762565
0.2841055786802031,0.0,0.0,0.631578947368421,0.3279709392838609,0.9990126115860156,0.005542539105042683,0.5,0.4166076315911766,0.5534928231978339,0.0,1.0,0.0,1.0,0.2915017517182622,0.40103986135181974
0.27918781725888325,1.0,0.0,0.47368421052631576,0.06486766995329528,0.0009849597298287993,0.9923944818968486,0.5,0.041951177160382255,0.5697521895251587,0.0,1.0,0.0,0.0,0.27805130608918327,0.04956672443674177
0.05585658375634516,0.0,0.0,0.5263157894736842,0.1717695900363259,0.9991622625493439,0.002917579333852337,0.25,0.4522992671295141,0.9591077820493981,1.0,0.0,0.0,1.0,0.02128220753695271,0.32963604852686307
0.5835644873096446,0.0,0.0,0.2631578947368421,0.5864037363777893,0.9991616628605358,0.003582728519108566,0.75,0.4485562741895524,0.2756541327834474,0.0,0.0,1.0,1.0,0.5726848573580017,0.5391681109185441
0.20304568527918782,1.0,0.0,0.5263157894736842,0.043072132848988066,0.000786760084817158,0.99318597840363,0.25,0.03127269570137587,0.23420102021346675,0.0,1.0,0.0,0.0,0.6251420243155374,0.07175043327556326
0.1067881776649746,0.0,0.0,0.2631578947368421,0.20031136481577583,0.9993995314290472,0.005992828371321952,0.25,0.42558829451536,0.6303404606433113,1.0,0.0,0.0,1.0,0.23023479062703445,0.3868284228769497
0.3401015228426396,1.0,0.0,0.5263157894736842,0.062272963155163466,0.0005086870271528746,0.9955360170724432,0.5,0.02265672467993457,0.3891190366994254,0.0,0.0,1.0,0.0,0.4446548508378332,0.046100519930675904
0.14215734010152287,0.0,0.0,0.3684210526315789,0.22885313959522574,0.9990294535907189,0.0058791239644889765,0.25,0.42926894034801893,0.45910748074430763,1.0,0.0,0.0,1.0,0.3753407511062581,0.44402079722703636
0.16751269035532995,1.0,1.0,0.5789473684210527,0.038401660612350806,0.0009227992176571458,0.9991581283088751,0.25,0.03512475065690785,0.35647035040101466,1.0,0.0,0.0,0.0,0.4793639226604687,0.062391681109185436
0.0865098578680203,0.0,0.0,0.5263157894736842,0.1852620653866113,0.9988525329220036,0.003891918227194675,0.5,0.4262341475088821,0.4442292030679616,1.0,0.0,0.0,1.0,0.3895288894642264,0.13435008665511264
0.1930889340101523,0.0,0.0,0.5263157894736842,0.2584327970939284,0.9987783825376713,0.0020060945797207275,0.25,0.4131626663586227,0.26625022166948714,1.0,0.0,0.0,1.0,0.5842933341963398,0.5032928942807625
0.1218790203045685,0.0,0.0,0.3157894736842105,0.21587960560456668,0.9987968436968898,0.003295153237770308,0.25,0.43452285709233957,0.5527214703935917,1.0,0.0,0.0,1.0,0.2921466670981698,0.4180242634315424
0.06104406091370559,1.0,0.0,0.7368421052631579,0.2869745718733783,0.9992931032813285,0.003340277415218702,0.25,0.7452181052263619,0.919822044089712,1.0,0.0,0.0,1.0,0.04256441507390557,0.5604852686308491
0.6396835583756345,0.0,1.0,0.5789473684210527,0.6756616502335236,0.9991953344764626,0.005719114199501335,1.0,0.4857534031074768,0.4952015148060629,0.0,0.0,1.0,1.0,0.34206311750302265,0.4864471403812824
0.6245927157360407,0.0,0.0,0.5789473684210527,0.6030098598858329,0.9992484235981383,0.00410521253073519,1.0,0.4353137300813438,0.5232100834757294,0.0,0.0,1.0,1.0,0.3172983669145686,0.42821490467937606
0.2793896903553299,0.0,0.0,0.21052631578947367,0.33575505967825636,0.9986913871574342,0.0029574707471478386,0.5,0.4328975522189504,0.5690782215005592,0.0,1.0,0.0,1.0,0.27860344412010896,0.41143847487001733
0.02520330964467005,0.0,0.0,0.5263157894736842,0.1411520498183705,0.9994004962785117,0.002864839066049552,0.0,0.4331188634951885,0.09340478102942786,1.0,0.0,0.0,1.0,0.831940840080881,0.6187175043327556
0.13705583756345177,0.0,0.0,0.5263157894736842,0.026466009340944473,0.001264939415747382,0.9943734007381697,0.25,0.022825538726340945,0.481607404750744,1.0,0.0,0.0,0.0,0.35441126409898116,0.03847487001733102
0.3350253807106599,0.0,0.0,0.5789473684210527,0.06642449403217436,0.001238544491714802,0.9942971506928433,0.5,0.029190727618173352,0.4442292030679616,0.0,0.0,1.0,0.0,0.3895288894642264,0.13435008665511264
0.30438389847715736,0.0,0.0,0.2631578947368421,0.3559937727036845,0.999176920336222,0.0015385175189406388,0.5,0.43440192463743976,0.48977664420725936,0.0,1.0,0.0,1.0,0.346964474390321,0.438474870017331
0.14734481725888324,0.0,0.0,0.3684210526315789,0.23404255319148937,0.9992412634509215,0.0020801223421745576,0.25,0.4317401989540842,0.4369001995288731,1.0,0.0,0.0,1.0,0.3966229586432106,0.45441941074523395
0.5076386852791878,0.0,0.0,0.21052631578947367,0.6668396471198754,0.9992998371310592,0.003425882045568488,0.75,0.5860215940506983,0.4163071895244294,0.0,0.0,1.0,1.0,0.41693779311030194,0.6197573656845753
0.4213379289340102,1.0,1.0,0.47368421052631576,0.6211728074727556,0.9991393944244882,0.00633359591140576,0.75,0.6299699205119412,0.6177178482277953,0.0,0.0,1.0,1.0,0.23990852132564947,0.574003466204506
0.4263959390862944,0.0,0.0,0.3684210526315789,0.06486766995329528,0.0019419840434779466,0.9910119059330256,0.75,0.008652686589287046,0.6043897295831396,0.0,0.0,1.0,0.0,0.2502840486310749,0.016637781629116118
0.00020910152284263865,0.0,0.0,0.10526315789473684,0.18578100674623768,0.9993013579818267,0.0033851854553431314,0.0,0.6516298786359204,0.23288924697518348,1.0,0.0,0.0,1.0,0.6268577492702452,0.7975736568457539
0.48223350253807107,0.0,0.0,0.7368421052631579,0.12143227815256875,0.001125146320389495,0.9942274073781682,0.75,0.057243817274514865,0.4703296208402129,0.0,0.0,1.0,0.0,0.3648239856457718,0.07331022530329288
0.29949238578680204,1.0,1.0,0.3157894736842105,0.0851063829787234,0.0010664279968532779,0.9931690004915026,0.5,0.06424295663709594,0.5046755991131942,0.0,1.0,0.0,0.0,0.3335858210053999,0.07660311958405544
0.23857868020304568,0.0,0.0,0.5263157894736842,0.05708354955889985,0.0011833353657032734,0.9942590312496259,0.25,0.04276945160168543,0.1316072144239149,0.0,1.0,0.0,0.0,0.7709201259706062,0.0998266897746967
0.3807812893401015,0.0,0.0,0.6842105263157895,0.4001037882719253,0.9993584186602934,0.0021794242882133643,0.75,0.417028265855108,0.7329364018144621,0.0,0.0,1.0,1.0,0.1567144373175613,0.3525129982668977
0.08121827411167512,1.0,1.0,0.7894736842105263,0.019200830306175403,0.0021091555052355987,0.9963037005468113,0.25,0.029238699232993687,0.780670067378222,1.0,0.0,0.0,1.0,0.12533139006958738,0.023916811091854416
0.17766497461928935,1.0,1.0,0.5263157894736842,0.0467047223663726,0.0018412232402091285,0.9920611853807939,0.25,0.04669716891994067,0.3192073164390954,1.0,0.0,0.0,0.0,0.5210148088476312,0.07902946273830155
0.36548223350253806,1.0,0.0,0.47368421052631576,0.07524649714582252,0.0016133629745927508,0.995296332136877,0.5,0.03305244261121026,0.32527919474092587,0.0,0.0,1.0,0.0,0.5140729944831042,0.0634315424610052
0.31475885279187815,0.0,0.0,0.5789473684210527,0.35236118318629994,0.999018613087242,0.00395806233679729,0.5,0.41880060999279395,0.4591074807443078,0.0,1.0,0.0,1.0,0.37534075110625775,0.43362218370883876
0.31475885279187815,0.0,0.0,0.15789473684210525,0.36741048261546444,0.998770993367966,0.00546288219025981,0.5,0.4390393820128957,0.4591074807443078,0.0,1.0,0.0,1.0,0.37534075110625775,0.4537261698440208
0.050761421319796954,1.0,1.0,0.7368421052631579,0.017644006227296314,0.002099499755536248,0.9974983299688192,0.25,0.04052737963251473,0.9992576862441244,1.0,0.0,0.0,1.0,0.0003787315080998694,0.020797227036395145
0.10160070050761422,0.0,1.0,0.3157894736842105,0.22989102231447847,0.9996960244215563,0.003625987608797146,0.25,0.5021583365365675,0.6587980035565575,1.0,0.0,0.0,1.0,0.20895258309008174,0.4461005199306759
0.1319796954314721,1.0,0.0,0.5263157894736842,0.02594706798131811,0.001648081202622022,0.9941557799676528,0.25,0.023614390816633902,0.5046755991131942,1.0,0.0,0.0,0.0,0.3335858210053999,0.03743500866551126
0.1218790203045685,0.0,0.0,0.2631578947368421,0.21484172288531395,0.9998124096173386,0.0031710866010392674,0.25,0.43229852681076486,0.5527214703935917,1.0,0.0,0.0,1.0,0.2921466670981698,0.41594454072790293
0.23836146192893398,0.0,0.0,0.5789473684210527,0.2963155163466528,0.9988611593628332,0.003876793094069705,0.25,0.42025007111890206,0.13218420681405663,0.0,1.0,0.0,1.0,0.7700289636097456,0.5792027729636048
0.37055837563451777,1.0,0.0,0.8421052631578947,0.06434872859366891,0.0002774746208495653,0.9958779162340579,0.5,0.018641217633347643,0.3131891715735641,0.0,0.0,1.0,0.0,0.5279566232121582,0.04887348353552859
0.3248730964467005,1.0,0.0,0.7894736842105263,0.06642449403217436,0.0017088736235258122,0.9976644519568149,0.5,0.03168340652672227,0.43036939611876357,0.0,0.0,1.0,0.0,0.4030039646506707,0.05164644714038127
0.29949238578680204,0.0,0.0,0.10526315789473684,0.0934094447327452,0.0011880377054752011,0.9946624558384138,0.5,0.07574839120572237,0.5046755991131942,0.0,1.0,0.0,0.0,0.3335858210053999,0.08769497400346621
0.4873096446700508,1.0,0.0,0.7368421052631579,0.10067462376751427,0.0007553649742216314,0.9939966802333254,0.75,0.03514626250513307,0.45921768669307184,0.0,0.0,1.0,0.0,0.3752367071925624,0.052512998266897745
0.3756345177664975,1.0,0.0,0.42105263157894735,0.08147379346133887,0.0008562897971115984,0.9919712449996532,0.5,0.038204341560730895,0.301311254075805,0.0,0.0,1.0,0.0,0.5418402519412124,0.07175043327556326
0.3553154923857868,0.0,1.0,0.5263157894736842,0.4405812143227815,0.9999082076370266,0.002596728908003339,0.5,0.49110989460189247,0.35015471238559714,0.0,0.0,1.0,1.0,0.48626619645037544,0.5514731369150779
0.20299229949238576,0.0,0.0,0.5789473684210527,0.27244421380384015,0.9994956657790244,0.0027786370654300082,0.25,0.4246657929932127,0.23436866935630563,1.0,0.0,0.0,1.0,0.6249230031305221,0.531369150779896
0.14213197969543148,0.0,0.0,0.631578947368421,0.033731188375713546,0.0009521994748084255,0.9949371833709196,0.25,0.03566971747861379,0.45921768669307184,1.0,0.0,0.0,0.0,0.3752367071925624,0.053032928942807624
0.37559381218274107,0.0,0.0,0.5789473684210527,0.3918007265179035,0.9999320789681191,0.0026175202324122166,0.5,0.41167497876811265,0.30140567422020853,0.0,0.0,1.0,1.0,0.541728919122434,0.4863084922010398
0.30438389847715736,0.0,0.0,0.10526315789473684,0.36637259989621174,0.9990758229606438,0.0018163014997203265,0.5,0.4486450804367423,0.48977664420725936,0.0,1.0,0.0,1.0,0.346964474390321,0.4523396880415944
0.19796954314720813,1.0,0.0,0.7894736842105263,0.04151530877010898,0.0019076642324825524,0.9976547211520356,0.25,0.030236387374130515,0.25034145620567466,1.0,0.0,0.0,0.0,0.6043165812219562,0.06863084922010398
0.15724818274111674,0.0,0.0,0.3157894736842105,0.28541774779449924,0.9992967805913461,0.0035082073255971124,0.5,0.5164081991531098,0.4442292030679616,1.0,0.0,0.0,1.0,0.3895288894642264,0.13435008665511264
0.29441624365482233,1.0,1.0,0.8421052631578947,0.065905552672548,0.0008988633213562853,0.9971427996124559,0.5,0.03904546791983629,0.5204467115854814,0.0,1.0,0.0,0.0,0.31970219227634566,0.05095320623916811
0.3859687664974619,0.0,0.0,0.5263157894736842,0.40996367410482615,0.9990852795703411,0.0028216049952121867,0.5,0.4241278083705209,0.4442292030679616,0.0,0.0,1.0,1.0,0.3895288894642264,0.13435008665511264
0.13705583756345177,1.0,0.0,0.42105263157894735,0.03217436429683446,0.0004744953126078447,0.9970558997360726,0.5,0.0345134288804773,0.4442292030679616,1.0,0.0,0.0,0.0,0.3895288894642264,0.13435008665511264
0.1520607055837563,0.0,0.0,0.5789473684210527,0.22885313959522574,0.9999078506299921,0.0014181388819403094,0.25,0.41449649966347435,0.4172747862128064,1.0,0.0,0.0,1.0,0.4159704200404404,0.44402079722703636
0.3095713756345178,0.0,0.0,0.21052631578947367,0.3617021276595745,0.9987812254590155,0.005588158467142724,0.5,0.43674411792090373,0.4742868827158513,0.0,1.0,0.0,1.0,0.3611526127482894,0.4461005199306759
0.08629441624365482,1.0,0.0,0.5263157894736842,0.023871302542812663,0.0013493484036482485,0.9962354491168552,0.25,0.038204341560730895,0.7487128131580609,1.0,0.0,0.0,0.0,0.14615683316316863,0.033275563258232235
0.33503717258883253,0.0,0.0,0.5263157894736842,0.4001037882719253,0.9993650827713509,0.005916531163899353,0.5,0.46101890005642554,0.4025780864687979,0.0,0.0,1.0,1.0,0.43080347377831674,0.49740034662045063
0.30456852791878175,1.0,0.0,0.7368421052631579,0.05604566683964712,0.0014935503435281711,0.9968422649656007,0.5,0.022729910534170745,0.4892199088903525,0.0,1.0,0.0,0.0,0.3474694497344542,0.03778162911611784
0.3454121269035533,0.0,0.0,0.5263157894736842,0.39231966787752987,0.9991008037876236,0.003058790082518879,0.5,0.44051496953616875,0.4442292030679616,0.0,0.0,1.0,1.0,0.3895288894642264,0.13435008665511264
0.4109629746192893,0.0,0.0,0.5263157894736842,0.6123508043591074,0.9993344477474249,0.0033102782273597194,0.5,0.6323063080856747,0.4442292030679616,0.0,0.0,1.0,1.0,0.3895288894642264,0.13435008665511264
0.49746192893401014,1.0,0.0,1.0,0.09289050337311884,0.0006142157507272989,0.9933249601683379,0.75,0.025443379735831315,0.4374769459704047,0.0,0.0,1.0,0.0,0.39606215028614367,0.04471403812824956
0.45199120304568535,0.0,0.0,0.0,0.5116761805915931,0.9995200537016039,0.005097421935579284,0.75,0.4793857893013492,0.5401010500701862,0.0,0.0,1.0,1.0,0.3027877708666463,0.4642980935875216
0.15724818274111674,0.0,0.0,0.15789473684210525,0.24390243902439024,0.9988670330966016,0.0055986727743383355,0.25,0.4361692691004946,0.39628021775309225,1.0,0.0,0.0,1.0,0.43725262757739325,0.4741767764298093
0.6903553299492385,1.0,0.0,0.8421052631578947,0.12402698495070057,0.0018681953940475847,0.9923021387495716,1.0,0.022535756325825176,0.4080775352204343,0.0,0.0,1.0,0.0,0.42521777061715754,0.04429809358752165
0.2690147360406091,0.0,0.0,0.6842105263157895,0.3144784639335755,0.9991816053725243,0.0012349422969339277,0.5,0.41323283868298194,0.6044622136911421,0.0,1.0,0.0,1.0,0.2502271674041719,0.38301559792027723
0.29441624365482233,0.0,0.0,0.5263157894736842,0.08666320705760248,0.0012561951186458367,0.994052075659181,0.5,0.06810256032529587,0.5204467115854814,0.0,1.0,0.0,0.0,0.31970219227634566,0.07868284228769495
0.29949238578680204,1.0,0.0,0.7368421052631579,0.062272963155163466,0.0012326402507273069,0.9924992665679535,0.5,0.032603011573373294,0.5046755991131942,0.0,1.0,0.0,0.0,0.3335858210053999,0.046100519930675904
0.3604060913705584,0.0,0.0,0.21052631578947367,0.07887908666320706,0.0009395673296496973,0.99402320396839,0.5,0.03874442597149145,0.3375870561635556,0.0,0.0,1.0,0.0,0.5001893657540499,0.06828422876949738
0.49746192893401014,0.0,0.0,0.5263157894736842,0.07472755578619616,0.0017869924201259614,0.997687020018494,0.75,0.007387976302728714,0.4374769459704047,0.0,0.0,1.0,0.0,0.39606215028614367,0.026516464471403812
0.29441624365482233,1.0,0.0,0.5263157894736842,0.06279190451478983,0.0005891367901037163,0.9944248468108222,0.5,0.034686904059017365,0.5204467115854814,0.0,1.0,0.0,0.0,0.31970219227634566,0.046793760831889075
0.28426395939086296,0.0,0.0,0.21052631578947367,0.05396990140114167,0.0008850371277321861,0.9911237552391533,0.5,0.024895269274469268,0.4442292030679616,0.0,1.0,0.0,0.0,0.3895288894642264,0.13435008665511264
0.4567070913705583,0.0,0.0,0.3157894736842105,0.47431240269849506,0.9989114323804152,0.0034014432199985997,0.5,0.4358043511644976,0.4442292030679616,0.0,0.0,1.0,1.0,0.3895288894642264,0.13435008665511264
0.4416162487309645,0.0,0.0,0.7368421052631579,0.44525168655941877,0.9997110078005768,0.0034641243690911993,0.75,0.4169657804733265,0.5655449991640451,0.0,0.0,1.0,1.0,0.28150556332969345,0.39774696707105717
0.11150406598984772,0.0,0.0,0.631578947368421,0.19667877529839128,0.9987508845518662,0.004920162564372374,0.25,0.4096600468760277,0.6052844803762305,1.0,0.0,0.0,1.0,0.24958225202426434,0.3795493934142114
0.25888324873096447,0.0,1.0,0.3157894736842105,0.05345096004151531,0.0003778991835137361,0.9951823670759016,0.25,0.03099888848447827,0.080068724859305,0.0,1.0,0.0,0.0,0.8542218983449312,0.0925476603119584
0.11150406598984772,0.0,0.0,0.15789473684210525,0.2101712506486767,0.9987158025799592,0.0038220927759319637,0.25,0.43953010134688875,0.6052844803762305,1.0,0.0,0.0,1.0,0.24958225202426434,0.4065857885615251
0.17258883248730963,0.0,0.0,0.5263157894736842,0.033731188375713546,0.0013079339806071624,0.9933632505534522,0.25,0.024634720740371888,0.3375870561635556,1.0,0.0,0.0,0.0,0.5001893657540499,0.053032928942807624
0.19289340101522842,0.0,1.0,0.5263157894736842,0.045147898287493514,0.0012988529285826115,0.9952887698670396,0.25,0.038300414268414254,0.26689574953101614,1.0,0.0,0.0,0.0,0.5834911381283749,0.07590987868284228
0.25911137055837563,0.0,0.0,0.5263157894736842,0.3129216398546964,0.9991177956751529,0.0007528408252559336,0.25,0.42189410843246045,0.07951541526370867,0.0,1.0,0.0,1.0,0.8551577937575567,0.612478336221837
0.17752650253807103,0.0,0.0,0.5263157894736842,0.2527244421380384,0.9988331156462902,0.00562764497314186,0.25,0.4237195577879629,0.31970219227634605,1.0,0.0,0.0,1.0,0.5204467115854813,0.4918544194107452
0.3553154923857868,0.0,1.0,0.3684210526315789,0.7259989621172808,0.9993082176295851,0.0032883143481919684,0.5,0.8470684926604747,0.35015471238559714,0.0,0.0,1.0,1.0,0.48626619645037544,0.9327556325823223
