area,is_house,has_pool,age,price,lat,lon,rooms,cluster,distance_from_center,area_per_room,log_area,log_rooms,log_age
126.0,0,1,5.0,249.0,-34.63183144849041,-58.364829321639526,3.0,1,0.03420317417816444,42.0,4.836281906951478,1.0986122886681098,1.6094379124341003
52.0,1,1,6.0,378.0,-34.603396429061654,-58.3816270846006,2.0,1,0.002419122214524047,26.0,3.9512437185814275,0.6931471805599453,1.791759469228055
91.97397,1,0,11.0,863.0,40.70710913173206,-73.96970768717519,3.0,0,0.03611316207207917,30.657989999999998,4.521505602232835,1.0986122886681098,2.3978952727983707
86.028178,0,0,4.0,657.0,40.7262601238206,-73.97276306314252,2.0,0,0.03597743086294154,43.014089,4.454674893750378,0.6931471805599453,1.3862943611198906
91.0,0,0,5.0,156.0,-34.56102738486152,-58.308955432954825,2.0,1,0.08198521188010587,45.5,4.51085950651685,0.6931471805599453,1.6094379124341003
64.010167,0,1,9.0,535.0,40.731118397584254,-73.99656362079322,2.0,0,0.021614069756141805,32.0050835,4.159041930117858,0.6931471805599453,2.1972245773362196
91.0,0,0,3.0,179.0,-34.62045863019358,-58.3463048002973,2.0,1,0.039034127883596656,45.5,4.51085950651685,0.6931471805599453,1.0986122886681098
137.960955,0,0,14.0,989.0,40.68260115720042,-73.97208646482326,4.0,0,0.044197033984350875,34.49023875,4.926970710340999,1.3862943611198906,2.6390573296152584
79.98948299999999,0,0,12.0,590.0,40.72649798811516,-74.01444042431994,2.0,0,0.01746199279662129,39.994741499999996,4.381895163531929,0.6931471805599453,2.4849066497880004
114.0,1,1,11.0,237.0,-34.657644859525846,-58.41799742716827,3.0,1,0.06773036062591882,38.0,4.736198448394496,1.0986122886681098,2.3978952727983707
87.0,0,0,3.0,183.0,-34.59302839868266,-58.39588695359659,2.0,1,0.01763235482178713,43.5,4.465908118654584,0.6931471805599453,1.0986122886681098
71.999825,0,0,11.0,642.0,40.71168140907304,-74.00333204146708,2.0,0,0.002235793111171782,35.9999125,4.276663688457546,0.6931471805599453,2.3978952727983707
110.0,1,0,6.0,226.0,-34.54034424795075,-58.384921372432935,3.0,1,0.06117522880682447,36.666666666666664,4.700480365792417,1.0986122886681098,1.791759469228055
102.007494,0,0,9.0,759.0,40.71283909531505,-73.9677501439905,3.0,0,0.037832114182237586,34.002497999999996,4.625046281173675,1.0986122886681098,2.1972245773362196
106.0,0,0,15.0,170.0,-34.593561233257915,-58.36337818218392,3.0,1,0.01866423767711907,35.333333333333336,4.663439094112067,1.0986122886681098,2.70805020110221
82.033349,0,0,4.0,678.0,40.71724340775831,-74.00082111947174,2.0,0,0.007471870064418383,41.0166745,4.407125859708159,0.6931471805599453,1.3862943611198906
105.0,1,0,6.0,210.0,-34.549490005470616,-58.3980839158478,3.0,1,0.054809202403592494,35.0,4.653960350157523,1.0986122886681098,1.791759469228055
40.0,0,0,4.0,67.0,-34.59771837990366,-58.34509104372149,1.0,1,0.03543592228076485,40.0,3.6888794541139363,0.0,1.3862943611198906
94.017836,0,0,9.0,689.0,40.72002783049832,-73.95287538890544,3.0,0,0.05337334771611643,31.33927866666667,4.54348450895161,1.0986122886681098,2.1972245773362196
103.0,1,0,8.0,196.0,-34.56776679365628,-58.34990208857227,3.0,1,0.045323101450256066,34.333333333333336,4.634728988229636,1.0986122886681098,2.0794415416798357
103.0,0,0,9.0,179.0,-34.62797353259449,-58.38414127430512,3.0,1,0.02689569032155756,34.333333333333336,4.634728988229636,1.0986122886681098,2.1972245773362196
75.0,1,0,17.0,125.0,-34.538501138768765,-58.41702822594771,2.0,1,0.0727713900254647,37.5,4.31748811353631,0.6931471805599453,2.833213344056216
96.0,0,0,5.0,166.0,-34.5798665083263,-58.29894003431882,3.0,1,0.08418727826959412,32.0,4.564348191467836,1.0986122886681098,1.6094379124341003
131.0,1,0,12.0,238.0,-34.56765828104562,-58.45563590524224,4.0,1,0.08248854311701788,32.75,4.875197323201151,1.3862943611198906,2.4849066497880004
170.0,1,0,11.0,356.0,-34.593581596072426,-58.39676757348173,5.0,1,0.01817024528005633,34.0,5.135798437050262,1.6094379124341003,2.3978952727983707
80.0,1,0,15.0,140.0,-34.56515131906394,-58.41078961481966,2.0,1,0.04730033769810729,40.0,4.382026634673881,0.6931471805599453,2.70805020110221
135.0,0,0,15.0,299.0,-34.60140884797462,-58.38690814020167,4.0,1,0.0065678080922682534,33.75,4.90527477843843,1.3862943611198906,2.70805020110221
44.965052,1,0,15.0,404.0,40.7547435733551,-74.03240081457037,1.0,0,0.050928071402903466,44.965052,3.8058855658208306,0.0,2.70805020110221
40.041193,0,1,4.0,389.0,40.71313178434325,-74.00208422745982,3.0,0,0.0038525873508627882,13.347064333333334,3.6899087492079468,1.0986122886681098,1.3862943611198906
99.034598,0,0,4.0,792.0,40.705772983379006,-74.00952259178162,3.0,0,0.006936513845125409,33.01153266666667,4.5954692638299885,1.0986122886681098,1.3862943611198906
115.013914,1,0,11.0,1065.0,40.76455043504889,-73.99057014655297,4.0,0,0.05516111088990342,28.7534785,4.7450531123487405,1.3862943611198906,2.3978952727983707
98.0,0,0,11.0,232.0,-34.59152110442287,-58.38967177477458,3.0,1,0.013551131388872225,32.666666666666664,4.584967478670572,1.0986122886681098,2.3978952727983707
69.026929,0,0,2.0,566.0,40.71626372396144,-73.99504675969592,2.0,0,0.011554436947735064,34.5134645,4.234496703821958,0.6931471805599453,0.6931471805599453
74.97272099999999,0,0,1.0,619.0,40.70302823668129,-74.02612880738482,2.0,0,0.022234113600181238,37.486360499999996,4.317124327374148,0.6931471805599453,0.0
61.966301,0,0,4.0,470.0,40.66765664488727,-73.99799314202842,2.0,0,0.04445592857142031,30.9831505,4.126590705019822,0.6931471805599453,1.3862943611198906
66.983063,0,0,11.0,480.0,40.69472291081832,-73.96241099961605,2.0,0,0.04628040614302424,33.4915315,4.204439796389148,0.6931471805599453,2.3978952727983707
96.0,0,0,5.0,169.0,-34.61952529126141,-58.43582889682919,3.0,1,0.0583898351767439,32.0,4.564348191467836,1.0986122886681098,1.6094379124341003
107.0,1,1,13.0,213.0,-34.57069617990183,-58.33732865890068,3.0,1,0.05281615522746194,35.666666666666664,4.672828834461906,1.0986122886681098,2.5649493574615367
108.0,1,0,15.0,189.0,-34.554458247187306,-58.39365113022453,3.0,1,0.04874211462572125,36.0,4.68213122712422,1.0986122886681098,2.70805020110221
132.0,1,0,10.0,246.0,-34.59803183669411,-58.462165204159575,4.0,1,0.08189174761596778,33.0,4.882801922586371,1.3862943611198906,2.302585092994046
157.00607,0,0,10.0,1909.0,40.71281546352388,-74.00613452688351,5.0,0,0.0014692779462854534,31.401214,5.056284467021318,1.6094379124341003,2.302585092994046
57.0,1,0,16.0,96.0,-34.62305480525854,-58.41392210246889,2.0,1,0.03998641208466198,28.5,4.04305126783455,0.6931471805599453,2.772588722239781
81.011416,0,0,11.0,618.0,40.709343496356425,-73.9920281049826,2.0,0,0.013694389173308986,40.505708,4.3945900830131785,0.6931471805599453,2.3978952727983707
71.999825,1,1,10.0,751.0,40.72622343814479,-74.04392912201224,2.0,0,0.04111240807370304,35.9999125,4.276663688457546,0.6931471805599453,2.302585092994046
58.993405,1,0,18.0,546.0,40.67906350455483,-74.00784396350046,2.0,0,0.032481419897627706,29.4967025,4.077425657996891,0.6931471805599453,2.8903717578961645
51.0,1,1,11.0,113.0,-34.628665708461625,-58.39970940234696,2.0,1,0.033487633581298255,25.5,3.9318256327243257,0.6931471805599453,2.3978952727983707
91.0,1,1,8.0,217.0,-34.61667720701,-58.38228345947669,2.0,1,0.015452099721117545,45.5,4.51085950651685,0.6931471805599453,2.0794415416798357
99.0,1,0,15.0,185.0,-34.5932983392886,-58.41414764779076,3.0,1,0.034752095203857275,33.0,4.59511985013459,1.0986122886681098,2.70805020110221
146.0,1,0,16.0,250.0,-34.53313005911153,-58.3545713257048,4.0,1,0.07292261305633066,36.5,4.983606621708336,1.3862943611198906,2.772588722239781
105.0,1,0,16.0,189.0,-34.587950900567535,-58.31013284030743,3.0,1,0.07147451975126813,35.0,4.653960350157523,1.0986122886681098,2.772588722239781
116.964877,0,0,8.0,877.0,40.70462448114116,-74.0221928707288,4.0,0,0.017986848901117448,29.24121925,4.761873693148546,1.3862943611198906,2.0794415416798357
131.0,0,0,11.0,255.0,-34.60894868372801,-58.470744839810735,4.0,1,0.0907231946078752,32.75,4.875197323201151,1.3862943611198906,2.3978952727983707
44.0,1,0,6.0,89.0,-34.6158636795461,-58.44110490598777,1.0,1,0.06247408712166101,44.0,3.784189633918261,0.0,1.791759469228055
75.0,1,0,12.0,136.0,-34.68128689539218,-58.40459373355164,2.0,1,0.08353731641630398,37.5,4.31748811353631,0.6931471805599453,2.4849066497880004
40.0,1,0,15.0,80.0,-34.59356200738279,-58.352201336943374,1.0,1,0.029196516713204574,40.0,3.6888794541139363,0.0,2.70805020110221
99.0,0,0,3.0,245.0,-34.596663639352975,-58.38005076737392,3.0,1,0.004693053795295293,33.0,4.59511985013459,1.0986122886681098,1.0986122886681098
107.0,1,0,12.0,195.0,-34.623258202004614,-58.42547070981402,3.0,1,0.05016765831468218,35.666666666666664,4.672828834461906,1.0986122886681098,2.4849066497880004
102.007494,0,0,4.0,851.0,40.71506026555642,-74.01044790013594,3.0,0,0.006070336057844354,34.002497999999996,4.625046281173675,1.0986122886681098,1.3862943611198906
84.0,1,0,14.0,150.0,-34.532200259710386,-58.33953115830828,2.0,1,0.0802918741625378,42.0,4.430816798843313,0.6931471805599453,2.6390573296152584
98.012665,0,0,11.0,721.0,40.69805112053316,-73.99478367114862,3.0,0,0.017204206789976695,32.67088833333333,4.585096705014366,1.0986122886681098,2.3978952727983707
129.042267,0,0,1.0,1051.0,40.72833807766527,-73.97789099634824,4.0,0,0.03240595691657372,32.26056675,4.860140001858543,1.3862943611198906,0.0
48.959881,0,0,10.0,413.0,40.713863039248274,-74.00977090224352,1.0,0,0.0048485540087052775,48.959881,3.8910012076455613,0.0,2.302585092994046
111.0,0,0,2.0,218.0,-34.622143698749944,-58.36725644624121,3.0,1,0.024569649273495545,37.0,4.709530201312334,1.0986122886681098,0.6931471805599453
78.0,0,0,11.0,323.0,-34.60392995185386,-58.379952806050106,2.0,1,0.002611177249394848,39.0,4.356708826689592,0.6931471805599453,2.3978952727983707
82.0,1,0,11.0,188.0,-34.5941309293984,-58.3762260055078,2.0,1,0.008307363600587534,41.0,4.406719247264253,0.6931471805599453,2.3978952727983707
56.020509,0,0,3.0,435.0,40.72363034386008,-73.96374325652575,2.0,0,0.043547946818104255,28.0102545,4.025717855831385,0.6931471805599453,1.0986122886681098
84.0,0,0,3.0,177.0,-34.59819809937553,-58.37101121493678,3.0,1,0.009846721793346554,28.0,4.430816798843313,1.0986122886681098,1.0986122886681098
99.0,1,0,10.0,187.0,-34.650410313371204,-58.42726501994907,3.0,1,0.06788988401038754,33.0,4.59511985013459,1.0986122886681098,2.302585092994046
76.0,1,0,17.0,143.0,-34.66002746219493,-58.40029035416615,2.0,1,0.061978242563335735,38.0,4.330733340286331,0.6931471805599453,2.833213344056216
77.0,1,0,12.0,147.0,-34.63038847682812,-58.40161918306062,2.0,1,0.03600197423088611,38.5,4.343805421853684,0.6931471805599453,2.4849066497880004
120.0,0,0,8.0,197.0,-34.63297825949601,-58.36139033144345,4.0,1,0.03687280099650522,30.0,4.787491742782046,1.3862943611198906,2.0794415416798357
68.004996,0,0,10.0,497.0,40.73327662634272,-74.02292923515668,2.0,0,0.027884785552647784,34.002498,4.21958117306551,0.6931471805599453,2.302585092994046
63.0,0,0,13.0,99.0,-34.59882971767889,-58.442675018288895,2.0,1,0.0623852391027195,31.5,4.143134726391533,0.6931471805599453,2.5649493574615367
96.0,1,0,11.0,167.0,-34.526129272206006,-58.34098472050806,3.0,1,0.08489230542595445,32.0,4.564348191467836,1.0986122886681098,2.3978952727983707
40.041193,0,0,6.0,301.0,40.71939173646858,-73.96491941584549,1.0,0,0.04140385296969169,40.041193,3.6899087492079468,0.0,1.791759469228055
95.968799,1,0,19.0,870.0,40.69563591737512,-73.97137258135425,3.0,0,0.03767136551832172,31.989599666666667,4.5640231282238375,1.0986122886681098,2.9444389791664403
157.0,1,0,14.0,283.0,-34.525766452755136,-58.400925756878905,5.0,1,0.07833439896526627,31.4,5.056245805348308,1.6094379124341003,2.6390573296152584
45.0,1,0,10.0,79.0,-34.58904430038729,-58.35328273420713,1.0,1,0.029723786216100532,45.0,3.8066624897703196,0.0,2.302585092994046
74.043691,0,1,5.0,627.0,40.72991622095757,-73.97481292145267,2.0,0,0.03585648104999067,37.0218455,4.304655337894414,0.6931471805599453,1.6094379124341003
87.0,1,0,20.0,170.0,-34.59756594441567,-58.3690972745667,2.0,1,0.011862321367260724,43.5,4.465908118654584,0.6931471805599453,2.995732273553991
62.988234,0,1,10.0,526.0,40.70549072323805,-73.97668945784964,2.0,0,0.02947939413412534,31.494117,4.142947947044594,0.6931471805599453,2.302585092994046
127.0,1,1,16.0,247.0,-34.657453958098806,-58.42845820521693,4.0,1,0.07391353560648042,31.75,4.844187086458591,1.3862943611198906,2.772588722239781
77.0,1,0,13.0,144.0,-34.53574222846591,-58.41691746317028,2.0,1,0.0751129020547399,38.5,4.343805421853684,0.6931471805599453,2.5649493574615367
92.0,1,0,12.0,176.0,-34.57646463218685,-58.4518261170774,3.0,1,0.07569244050106605,30.666666666666668,4.5217885770490405,1.0986122886681098,2.4849066497880004
149.016412,0,0,1.0,1208.0,40.71504485399701,-74.04264575225663,4.0,0,0.03726091162022256,37.254103,5.004056447530659,1.3862943611198906,0.0
65.96113,0,0,7.0,493.0,40.70615895650401,-74.0217395399245,2.0,0,0.017029763053158932,32.980565,4.18906562913956,0.6931471805599453,1.9459101490553132
53.976643,0,0,9.0,397.0,40.70563045558001,-74.02457227953127,2.0,0,0.019889812832475307,26.9883215,3.98855141595611,0.6931471805599453,2.1972245773362196
96.990732,0,0,14.0,872.0,40.71367539301914,-74.00829745291416,3.0,0,0.003520991462195429,32.330244,4.5746154275467825,1.0986122886681098,2.6390573296152584
67.0,1,0,9.0,127.0,-34.65050102121263,-58.34232453995716,3.0,1,0.062139099838329256,22.333333333333332,4.204692619390966,1.0986122886681098,2.1972245773362196
137.960955,0,0,2.0,1095.0,40.68069577801741,-74.01065517386455,4.0,0,0.031188019795216314,34.49023875,4.926970710340999,1.3862943611198906,0.6931471805599453
64.0,1,0,9.0,124.0,-34.64726336235519,-58.33896144991664,2.0,1,0.06181003447997528,32.0,4.1588830833596715,0.6931471805599453,2.1972245773362196
57.042442,0,0,14.0,412.0,40.74088326145892,-74.04762836127667,2.0,0,0.051336633608741224,28.521221,4.043795587251341,0.6931471805599453,2.6390573296152584
66.983063,0,0,15.0,502.0,40.704143101692175,-73.99573910348947,2.0,0,0.012247320116022519,33.4915315,4.204439796389148,0.6931471805599453,2.70805020110221
40.041193,0,0,3.0,423.0,40.71183729916296,-74.0048798148068,1.0,0,0.0007733378419994627,40.041193,3.6899087492079468,0.0,1.0986122886681098
103.029427,1,0,11.0,967.0,40.72055740839671,-73.9848960134033,3.0,0,0.022573692843627716,34.34314233333333,4.635014646454566,1.0986122886681098,2.3978952727983707
119.0,1,0,11.0,229.0,-34.58221656850056,-58.37434492342049,4.0,1,0.020048686323351016,29.75,4.77912349311153,1.3862943611198906,2.3978952727983707
98.0,0,1,9.0,195.0,-34.60778195555358,-58.400718660627874,3.0,1,0.021369695672105546,32.666666666666664,4.584967478670572,1.0986122886681098,2.1972245773362196
113.0,1,0,17.0,189.0,-34.66536640037226,-58.36089229227994,3.0,1,0.06690760027023605,37.666666666666664,4.727387818712341,1.0986122886681098,2.833213344056216
148.0,0,0,3.0,263.0,-34.65224159946161,-58.43277773071952,4.0,1,0.07307418496050123,37.0,4.997212273764115,1.3862943611198906,1.0986122886681098
96.0,0,1,11.0,282.0,-34.59810990419276,-58.378274305031375,3.0,1,0.0038409873601542043,32.0,4.564348191467836,1.0986122886681098,2.3978952727983707
127.0,0,0,11.0,247.0,-34.56935694030083,-58.437666346581096,3.0,1,0.06564792615137698,42.333333333333336,4.844187086458591,1.0986122886681098,2.3978952727983707
98.0,1,0,11.0,164.0,-34.61104333258952,-58.45978601113745,3.0,1,0.08003483848473729,32.666666666666664,4.584967478670572,1.0986122886681098,2.3978952727983707
144.0,1,1,11.0,283.0,-34.63409721607162,-58.31249784083104,4.0,1,0.07533372942097719,36.0,4.969813299576001,1.3862943611198906,2.3978952727983707
125.976468,0,1,12.0,1061.0,40.72946065597069,-74.00492281109481,4.0,0,0.01800750353601119,31.494117,4.83609512760454,1.3862943611198906,2.4849066497880004
67.0,0,0,7.0,133.0,-34.605829791119625,-58.36491713766896,2.0,1,0.016061523432264024,33.5,4.204692619390966,0.6931471805599453,1.9459101490553132
121.981639,0,1,12.0,1003.0,40.72463412386424,-74.04241833758847,4.0,0,0.03914309116018521,30.49540975,4.803870533406995,1.3862943611198906,2.4849066497880004
89.0,1,0,20.0,162.0,-34.643522302821005,-58.36371033944879,3.0,1,0.04533497964560764,29.666666666666668,4.48863636973214,1.0986122886681098,2.995732273553991
117.0,1,0,18.0,199.0,-34.61774326928098,-58.42334843008416,4.0,1,0.046027009623252985,29.25,4.762173934797756,1.3862943611198906,2.8903717578961645
77.016587,1,0,19.0,694.0,40.689023332444016,-73.98979024736721,2.0,0,0.027426220166731168,38.5082935,4.344020814239494,0.6931471805599453,2.9444389791664403
104.0,1,0,12.0,186.0,-34.56131031889063,-58.41143898364948,3.0,1,0.050696183687959286,34.666666666666664,4.6443908991413725,1.0986122886681098,2.4849066497880004
91.04494,1,0,9.0,843.0,40.70953127719599,-74.04937341261873,2.0,0,0.043858761102167826,45.52247,4.511353230768816,0.6931471805599453,2.1972245773362196
73.0,1,1,12.0,139.0,-34.61667610938318,-58.30918854153366,2.0,1,0.07278445480372413,36.5,4.290459441148391,0.6931471805599453,2.4849066497880004
93.0,0,0,12.0,157.0,-34.60086566761738,-58.406862313466455,3.0,1,0.026526077742475763,31.0,4.532599493153256,1.0986122886681098,2.4849066497880004
130.0,1,0,11.0,229.0,-34.51995584248966,-58.35525354183303,4.0,1,0.08517042500354739,32.5,4.867534450455582,1.3862943611198906,2.3978952727983707
140.0,1,0,13.0,250.0,-34.55477986050988,-58.35307479446712,4.0,1,0.05396287499498338,35.0,4.941642422609304,1.3862943611198906,2.5649493574615367
93.0,0,0,8.0,563.0,-34.604302186175055,-58.38081880252336,3.0,1,0.0029928999893227043,31.0,4.532599493153256,1.0986122886681098,2.0794415416798357
57.042442,0,0,6.0,431.0,40.74150365335903,-74.04578446648694,2.0,0,0.05020545775044618,28.521221,4.043795587251341,0.6931471805599453,1.791759469228055
69.026929,0,0,12.0,511.0,40.68402597154574,-74.02362696976888,2.0,0,0.032853883628226783,34.5134645,4.234496703821958,0.6931471805599453,2.4849066497880004
52.0,0,1,8.0,104.0,-34.58727758877374,-58.37041413049424,3.0,1,0.017219294598731425,17.333333333333332,3.9512437185814275,1.0986122886681098,2.0794415416798357
89.0,1,0,11.0,167.0,-34.54990744102852,-58.352289012830354,2.0,1,0.05859177581610358,44.5,4.48863636973214,0.6931471805599453,2.3978952727983707
137.0,0,0,10.0,214.0,-34.55022296767069,-58.39126792444024,4.0,1,0.05227951586165607,34.25,4.919980925828125,1.3862943611198906,2.302585092994046
90.0,1,1,9.0,200.0,-34.6423996582422,-58.36929288727068,2.0,1,0.042512501864559744,45.0,4.499809670330265,0.6931471805599453,2.1972245773362196
94.017836,0,0,5.0,1169.0,40.71193861764822,-74.00625513326035,3.0,0,0.0008437754568807282,31.33927866666667,4.54348450895161,1.0986122886681098,1.6094379124341003
99.034598,1,0,16.0,914.0,40.709574200318826,-73.96401857504046,3.0,0,0.04158167753028479,33.01153266666667,4.5954692638299885,1.0986122886681098,2.772588722239781
98.0,1,1,7.0,207.0,-34.64188007852373,-58.45264397551888,3.0,1,0.08288936418834811,32.666666666666664,4.584967478670572,1.0986122886681098,1.9459101490553132
128.020334,0,0,10.0,931.0,40.73589716355758,-73.98434989152109,4.0,0,0.03235299336354815,32.0050835,4.852189110677803,1.3862943611198906,2.302585092994046
