poss,mp,raptor_total,war_total,pace_impact,war_class
6772.980240624006,3533.222774585461,7.118486492582376,17.309784944055647,2.1604543462735566,3
5868.076544919222,3190.9456624119825,2.0589385099747157,8.50445871852861,-0.4243377391041489,3
5613.380472607607,2598.894418250381,3.712314572680148,8.13755758,-1.062724662902138,3
4172.205452323495,2266.129459638494,-4.178928704812238,-1.891445140902125,-0.2000181201531313,1
4603.152360579217,2469.710790188305,3.678850050602193,6.60647218,-0.1144936113386244,3
6990.826850164263,3170.692711096296,2.239221247545501,8.27139016,-0.4190990844518766,3
580.666978424488,185.44184289261068,-2.905389458691616,0.005123814,0.6325059830147233,2
216.29753973034184,20.55409156428891,-1.4628709322292703,0.022219669,-0.2583908889391827,2
5435.767215896902,2901.941590710828,2.423116299728664,7.973475675106868,0.2923696935351488,3
713.6276595670881,326.9076678256406,-0.5959160137006261,0.182837674,0.2806962208985236,2
5758.74690731638,2749.085153309287,3.0963817687917894,8.69194001236151,-0.4596997731091274,3
-109.6147530419254,-72.9933788239656,-11.500888810946996,-0.217833259,0.5790304401086979,2
274.2516863918794,130.52148482256234,-6.397306212573642,-0.017033326,2.991801674622275,2
7235.805319069039,3560.84790057396,6.411954054191812,16.5797261,-0.7072372680857749,3
2800.4319692008453,1633.746295320735,-5.780160632753637,-1.557412495690866,-0.3863088484889106,1
4213.472293938124,2052.81488673272,2.2035455124578878,5.743211956,-0.6441360249350125,3
2428.267387938542,1208.7583461797294,2.4676153630331115,3.166786797,0.2031052089384559,2
5734.652090876499,2985.560581405558,1.610702275426938,7.628857068,-0.3611989414502956,3
2704.0961847357926,1319.3862356457605,-5.823642754311901,-1.9122696047686172,-0.1280918024035088,1
904.4881081200396,479.9955121549792,-12.235056130811584,-1.6284017170250986,0.7117177376460139,1
6906.125413490676,3474.0795698742686,1.5944469294912689,8.738034484093584,-0.8135664711317072,3
1369.4945765311982,982.3467628049189,-5.34793902575467,-1.171008842,-0.1523798434026217,2
5067.171635747963,2746.291688783689,3.2144553075503226,7.45844328,0.0390990023413728,3
3513.6588964826497,1790.2178074407495,1.8194758893064145,4.077610129,-0.0044342383135424,2
3893.995703007233,1438.1102577273332,-4.780885877267403,-1.909579356105879,0.3063398266381781,1
1379.8093011240633,701.5812633209007,-1.5454976533821037,0.123800487,-0.3256658351020411,2
2656.663941353931,1070.2959368740164,0.068232904063618,1.594475978,-0.3226775255438769,2
7106.532795608657,3243.6301723795746,2.5753542066999127,8.172353191,-0.0920405020221415,3
631.9654489329141,220.9250099958392,-0.2101083955676181,0.29715892,-0.037738331360934,2
2182.943645073488,956.3918742197288,-4.094375553842103,-0.396134407,0.3983541528828409,2
6813.302353114575,3131.747913230018,2.001700720725516,7.640206388,0.3631511068077536,3
111.40098298221348,264.80588907353,-2.498751991962767,0.001765348,0.564374588279627,2
4761.463435537803,2165.141938972009,-0.262490455938225,2.485097493,0.1134020088254465,2
4341.609410361586,2393.0652397066087,4.882148908901778,9.196932186,0.6288336612772323,3
1526.816563615078,538.5551834085079,-1.3058466420372865,0.435854208,1.4887732543051853,2
3490.506995190615,1466.9678585580684,-2.941571157935713,-0.583476122,0.2836410075469491,2
1541.7315039747923,721.3027907252022,-8.644653254848683,-2.1955879803767835,0.9899612821993734,1
5879.700424744472,3203.4754456325018,5.691382582999413,12.929976,0.1173371052175563,3
4440.0774399204765,2401.6990083461046,-1.6903634134749494,1.151102017,-0.2457717680314414,2
39.75301376620708,-15.243302570289416,-2.2945501989231323,-0.005555579,-0.7630304268042206,2
5888.608782171839,3099.820719825794,1.9489816974727592,7.345485582,-0.3529426076002707,3
5995.217683394375,2872.452353348638,4.541620894987978,10.17245793,-0.2387290036759068,3
7345.555578915975,3987.305606540309,4.495756078198824,14.57152636,-0.2077794155972014,3
969.940115584384,325.22908912844065,-2.391230614288606,0.09735782,0.8852346240086588,2
2397.928581353611,1100.6341560707258,-0.1319941036257516,1.407814012,-0.4562413575910647,2
6186.459807481022,3090.119826232427,0.1088809773942196,5.68840123,-0.6247607654218719,3
5652.976993845939,3015.908384685741,1.007741997520934,5.698265421,-0.260913939966741,3
5749.838608925592,2953.433839808404,-1.383848186968866,1.306150883,-0.1350999979266358,2
6310.075852525517,3105.112606405522,3.07647826254819,8.835953378349215,-0.217138304035503,3
6204.905544667873,2720.043906972374,4.655816834157862,10.50081395,-0.4058861071596629,3
7143.03470911399,3531.3838645311994,7.167895272462042,17.276057532439456,-0.3291881747146402,3
2586.9323426176866,1239.9476227309565,-3.95726127937516,-1.087300111,-0.8451641959012539,2
1905.864145741504,800.1024806574529,-3.8896341519297937,-0.678609944,0.1028500258751632,2
4973.565331942099,2930.855088898478,3.595717579474051,9.069960515,-0.8947488455379108,3
5773.465865052547,2750.8624610391803,3.0748452636203023,7.306430901,-0.4932059941511612,3
4019.166217170782,1929.347869825932,-5.715818558564076,-2.713132672529519,-0.0731603835920596,1
3614.116632789248,1618.905782205566,-4.0376405823953565,-0.584899368,0.4016891675328387,2
5160.948339207824,2184.314545174505,1.38281098171853,3.908542146,0.2328444141329333,2
4213.740074268058,2244.531342284713,1.876344606509758,6.032934742,-0.0530401987833796,3
4966.769755400578,2235.3037024267664,2.8927640076591823,6.979203997481699,-0.2585926016595294,3
7012.534719386605,3485.8870055155776,7.931238191103039,18.75336752,-0.5002072143819725,3
5452.425605757408,2192.024476432231,-1.022230901178247,2.220065794,0.2760793994719768,2
4702.99498762651,2715.9984753458307,0.1211000104161332,3.678781293,0.0024287267833872,2
2725.38775659262,1339.5057870948428,-6.438047591845402,-2.146076097708175,0.171932914127701,1
4798.076371215352,2313.448846751848,-1.7598721889450282,1.240602906,0.0507267794440417,2
134.5112500509168,181.274953183859,-6.287896231737245,-0.272105519,0.9622747364425516,2
4892.984466236596,2314.3749621515844,1.6154359015019613,5.7180089,-0.5034832420034038,3
4699.781915735598,2092.450226977835,-4.865609477500809,-1.857294316685276,0.0360330707320294,1
4582.203197307428,2289.251785198221,-4.138752428387795,-2.099950304154959,-0.0352088876703956,1
2680.3807130909,1561.798068848541,-5.303166906569752,-1.9551639875137272,0.1024389056285886,1
3663.9327794227934,1703.4835425137164,-5.050347928897599,-2.5330513901177736,0.0363989941186399,1
4102.7745414789,1957.0875044861043,2.6478562746911525,5.413790955,-0.3623611762626786,2
1301.2961730711029,711.6630845918935,-3.059159911847316,-0.153435401,0.2393409206388003,2
6116.297600142316,2752.6719114491525,1.8518131416291364,6.41188228,-0.2557943109566376,3
2457.545151419555,957.9180331935931,-4.860655566510643,-1.5799983317355253,-0.0893575712852336,1
5804.182185512716,2593.788193080717,2.3516011643642294,6.478911522,0.2342192985844249,3
6349.686517169801,3453.611210398406,3.618493465471268,11.45999054,0.4120956828005507,3
1418.0168546204782,718.8072107799607,-1.4730014527496105,0.519914013,0.517608486289908,2
539.0242547514513,-1.1649666293697436,-0.3153496645482611,0.062703356,1.8022744057678304,2
159.9292863242709,-39.90146851386842,-15.291187493862331,-0.973227254,2.520197700501361,2
4254.834595184337,1978.6675169920609,4.159906574278691,6.604483591,0.7206876650736285,3
492.8040673928933,297.6077255713268,-4.355394915098965,-0.196000499,0.8762199989867621,2
3050.0858194326447,1541.5038183818756,-5.9653334726272,-2.371410651,0.084985686804637,1
3663.746644465233,1660.988473366302,-5.221715186907953,-2.0944174180816413,0.2938456475084416,1
2297.020863701711,1101.818312561803,-6.609675947035445,-2.091067470721672,0.8290785130184073,1
5326.741401176166,2810.4603953166898,-0.9975603398096868,2.628994239,-0.166104313218175,2
2263.427980925474,1115.990302140665,-6.284878183985681,-2.19313701249394,0.0044804622059266,1
5606.418373558045,3087.2385670602607,-0.5145442485668066,3.828756567,-0.1953740200936448,2
2449.9299391262484,1240.775197747856,-5.376110174159796,-1.7116661088204088,0.3043283270816487,1
684.0154916113396,394.3732940111653,-2.9833438287419844,-0.180811134,1.3796127175368271,2
3938.8015461718087,2208.468949438715,-6.27730361157339,-3.2202193375570465,-0.1642604354065948,1
4708.810688924957,2288.831599278226,-4.737409097473051,-1.842330977604688,0.0313173346304618,1
6667.477131111523,3163.4542844338703,2.4859809631907392,7.448792517,-0.3981539542495828,3
5544.489212929186,2752.74783524471,2.374963284911534,6.101920232731408,0.1338668580010914,3
6148.559993455643,3264.36577359633,2.0651345347136907,6.825770872249015,-0.1727772408228026,3
6303.393898260501,3259.856755081527,6.8479769887045645,15.94840733,-0.1054728100443323,3
2861.542644120531,1408.3248735317827,-5.5440220177900965,-2.310614289461365,-0.8369875786883002,1
3163.45990356842,1605.6820315621412,-1.3491067454223693,0.779242505,0.7085220326792296,2
5108.359556715582,2566.3913270022945,8.040707837695404,14.90314751,0.2891334563320006,3
3364.604418152613,1883.3255938995355,-4.571780365046315,-1.843291286671394,0.2088018364241576,1
3697.6393114673983,1475.519265953537,-5.149353533037437,-1.7829017617483516,0.0135125506114153,1
5813.873917159698,2837.0856838141167,6.7338111634296425,14.26986143,1.3135185496602462,3
-198.25708461273032,-8.672404232162943,-14.276351728946135,-0.080431084,3.706172379093518,2
6663.129229913964,3266.1661959724624,1.7269908397971498,6.256714062,-0.6544691101842228,3
7111.134526805719,3207.25591905521,3.6853673537745415,11.383224414677535,0.0361271202281365,3
-136.05232611581474,-4.692778003585154,-5.891872267615844,-0.082340432,2.7278105720587136,2
5147.429526831023,2770.316479432979,-3.78269207279098,-2.0744686993873183,-0.3739125417775708,1
3712.5646976218,1989.309339458038,0.2967749740219947,3.875848076,0.2980203202753636,2
2312.329818927457,1393.48056502731,-5.004705021592919,-2.084545894913452,0.9015844063652236,1
5673.103725782861,3028.285007767357,-0.7484240026254899,3.459115215,-0.4462858644115097,2
349.7170846239182,117.49380773752594,-7.577563447226452,-0.454008375,1.714261806056805,2
5588.729019800886,2679.719838135306,4.115401974263223,9.344455958722186,-0.1302711589613883,3
2252.2293185057943,1025.564623126056,-3.174789495462286,-0.356245531,0.775832636262572,2
4224.118633407543,2143.732205869396,-5.947265156002901,-2.8301568504082364,-0.2132841002039626,1
3432.831575895624,1711.7450744604769,-5.141155303585412,-1.791136153100758,0.0926244035006622,1
6787.6028591986105,3104.761312422755,7.13352352269758,16.82248433,0.1011389154929796,3
1419.718970090776,832.7035309665976,-5.641755499358814,-1.5653424221366032,-0.1765732264830328,1
1240.257800522853,839.8701718296699,1.4924552199124164,1.830645538,0.2912262416137626,2
3930.810185135245,2179.636491111133,-4.808998960654421,-1.736257365,0.1163706407305657,1
2071.443101848464,1217.7535053927736,-6.3074271790047804,-2.06780763512289,0.0882751961307102,1
3194.162535515276,1492.2100713318885,-0.8839340179788152,1.556287562,0.0307160447669227,2
2422.87306788063,882.8195371243648,-3.319414420491456,-0.139250903,-0.029977740478395,2
7016.200796450645,3356.884071304011,3.939372369559195,10.58435971,-0.0963513408462982,3
4138.985773949946,1922.5882611931256,-1.789537194654084,1.653484523,-0.4621920290152386,2
-151.50529717469993,40.79487091992764,-1.8853608932328016,0.026933637,1.3385590708987511,2
2515.4993646140874,1251.659627032866,-0.8004615828160652,1.731950494,-1.076281938947961,2
3974.762484505724,1925.2470355881735,-3.7425312468913328,-1.531957673,-0.0554114052836417,1
3765.2626548543903,2156.087723213824,1.89636462065108,3.918267068,0.6311217654488932,2
1448.472671584003,759.7660806829614,-7.804562944721044,-1.881579931892622,0.5581969391811369,1
695.5619344351219,71.34926650012002,-3.07573884053207,-0.023354238,0.5665392313057315,2
4769.660821377342,2157.6615809249474,4.28674850079123,8.01277715,0.7512924465428775,3
2622.7187253722414,1223.6363504910269,-5.608738791453286,-1.899877079,0.1287014117293648,1
4926.032089394248,2702.780947975758,-0.3919410740823288,4.212047021,-0.3044547274266831,2
7389.400068507477,3934.322306012708,1.4362220411846276,9.631750513413865,-0.3646334337870344,3
5376.457363576349,2917.287142031972,1.981457178834214,6.94706528,-0.3423984627204455,3
6220.953192833996,2861.5730682588783,-0.1989369289816927,3.527814907,-0.3833311308642799,2
965.3735861277884,544.7128840654959,1.407820622132637,1.254990776,0.3190538160262228,2
5907.351294900475,2867.121510021973,3.095689446429057,7.552354699,-0.6553630709348148,3
6842.864107900478,3045.0220909483905,3.488189958416689,10.05041123,-0.3193526084169703,3
112.31414442110696,131.38928739397687,-3.350278747088634,-0.038651016,0.9356505113331416,2
1138.3723844551116,486.0564136635634,-7.536370530452883,-1.5726445645989056,0.6743668491179539,1
4952.744010915737,2750.3408168473,3.689818484312028,8.511216811468636,-0.3316954138681013,3
4998.878423145029,2615.6168422917112,-5.577221533103785,-4.338059404404904,0.0369886854036231,1
1748.9843702546034,1048.7036086828327,-6.553241966171984,-1.8773703243881288,-0.6742384960646937,1
871.3899087823222,323.5542132922484,-5.264715944945065,-0.446198809,1.0811410423720298,2
1542.9323075010652,761.7852571096469,-1.345059663479815,0.276386141,0.1112769826736472,2
5275.544431387023,2499.018076539748,-5.959229397314815,-1.6531380037462196,-0.0632440132298828,1
4757.629401667739,1989.0120491391249,-0.3739589997643586,2.096250122,0.1416013392204541,2
2282.0080192814235,1203.489621792407,-7.004912595975118,-1.8169622281860376,0.811952051769926,1
202.4593475794785,25.59228338558387,-6.675717578069762,-0.305885692,1.523695054546708,2
188.8032453170455,260.393211086605,-5.114714889386618,-0.034211418,0.013340957739984,2
4262.955514790726,1945.4779493945,-5.066713141591225,-2.8821187060249,-0.2567977376973447,1
632.043571174121,280.17998026433,-12.755845863663447,-1.5700324950138402,-0.3146492189300987,1
912.2733631519995,320.76162300349785,0.3314835573957144,0.539095255,0.5609725196494545,2
-121.63122125898715,61.00604934028847,-9.811553809748816,-0.07471437,3.012601982616733,2
3483.779751829096,1810.593178439812,-4.778855803616903,-1.6526481615049182,1.3773961200220273,1
3043.7759161973167,1640.0385131956284,-4.373474530904207,-1.5485815500919375,0.3562401119625278,1
2974.8741909809924,1514.799096284106,-7.04861221745854,-3.294339198545395,0.3499454048396807,1
5286.23400934217,2397.274431539792,4.295003475442372,8.496304279954364,0.5818602912180648,3
2931.99994555122,1400.160673770717,-1.887997704653332,0.165360148,-1.1881273473334908,2
2258.3490539514924,1157.6678875553882,-8.71693925983324,-2.6684967976872804,-0.1611895993638371,1
4883.012115015468,2450.7730706477696,2.337368412765712,6.894898769,-0.2042152588356038,3
3393.2749463538594,1585.06121207342,-0.4424784661918174,2.09627896,0.5984672290262302,2
5604.996469856002,2968.5993341832204,-4.123339078095166,-2.8654141959708905,-0.0233387129251991,1
4100.620126319627,2307.7003983600143,1.419637787502095,5.598570303,0.4120295537374787,3
5938.94853874302,3061.1642848780384,2.041263300687042,7.812174075,-0.0787634172791953,3
2852.416497866148,1439.107841250841,-1.3084935778052906,1.36788467,0.8388629709994548,2
2485.494131869871,1034.6677743170471,-6.737568218471948,-1.9237980045192955,0.5707375935994443,1
3029.761235667937,1714.6008796041842,-0.3188590170380077,1.836035822,0.6237630196918479,2
3857.408122522245,2156.3083569096266,-2.1426070622786355,1.772934236,-0.173786699846936,2
1291.2634679636258,620.1861837163406,3.421240207867936,1.978907059,0.2400847494960662,2
3590.1790455073683,1791.6706342019477,-4.390286456330099,-2.043144059040264,-0.2244384541698936,1
4015.19584419013,2348.526352918654,-5.531740674744028,-3.0293580904367072,-0.1059994496287402,1
5321.771355443801,2693.720594889278,1.826451096980745,6.543262155,-0.053119196612654,3
6390.948945725607,3078.75997819926,4.066892194550809,10.380470415593235,-0.2508488469991757,3
6254.224165853778,3313.785888637433,6.9915074405006,17.88511762,-0.4075061619326569,3
6630.220798942505,3345.4642305647303,3.8510673660379378,8.873171355,-0.579357818644119,3
2418.5888098775813,1100.9912143923364,-0.7147065895121842,0.806111611,0.1605555009798138,2
5076.71565783687,2388.2295855918046,3.648453831699232,7.94733027,-1.0251855607117188,3
1534.0614774214744,1088.3338533667654,-6.089677768525244,-1.336001245994321,-0.2591725288377077,2
6755.5773366568765,3029.3996179932547,0.9330464964970806,6.785993609697642,-0.416106435363775,3
3028.7553915389367,1526.1181018274408,-6.145687756505598,-2.644905718086926,0.7186945218850612,1
2973.0982465098173,1414.6796313802583,-2.821852496402722,-0.08123232,0.1267276246931438,2
2630.9445057002868,1363.987087164174,-2.2461710738460816,0.203662522,-0.6512753245484376,2
1644.1020358082772,1044.404826497563,-4.617353574371814,-1.021627863,-0.0553228627864932,2
6436.606349702327,3302.40365445801,2.583108986887849,9.941429694,-0.414315008234245,3
2114.3322091160467,814.8589738531184,-0.5285468864914342,1.29029329,0.4944401514470763,2
6300.4562043736405,2954.070670738147,4.075269710871304,11.06816976,1.61042367557831,3
3641.797927772897,1872.258197375031,-0.5113434459224347,2.307547432,0.1734061400964137,2
6064.957009965947,3254.82041020034,0.3574468141292959,5.447791154,-0.0848045981778966,2
2621.087976724705,1136.997000392064,-5.156510812221791,-1.6212829706451064,0.4222357775502442,1
6132.147103102634,3121.161177144846,5.784253948366874,13.34621674,-0.2191679997177812,3
343.89017278384097,428.6853564593555,-10.40773604135901,-1.593115603328227,1.4649281147152289,1
986.5086466347368,515.815632585117,0.1309552820252452,0.993835015,-0.5029448165670504,2
4746.302284700018,2116.1288644946744,0.426843766817876,3.504137237,-0.4097292979391742,2
97.85476964932089,204.1281863199765,-4.687275649878996,-0.102186737,1.701885482216233,2
589.2886763264381,283.3824025594739,1.7533291538106248,0.374090348,1.27396890767394,2
2930.025674369921,1396.0024437469776,-2.371925561228978,0.688081221,0.3963110581383682,2
4653.820903587712,2494.3053446393524,4.388516858593767,9.280015551,-0.3301686548587761,3
384.1328585417387,211.12902235520923,-4.982275519968732,-0.418122807,0.6275478014324992,2
3184.6048837499607,1751.1192108440016,-6.959402833399825,-3.070590928986568,0.3848093164169349,1
1061.056953251793,390.0125007388276,-0.8006789791084008,0.144545844,0.4204974697971629,2
3895.894767000633,1821.277104269539,-6.9822443413022,-3.7791454821231785,-0.06722020238919,1
673.4164676847201,346.01467205444027,-11.063090613522736,-1.5671919078090388,0.1138734229470653,1
5711.674569861345,2824.406459149929,1.9635001808466328,6.563665286,-0.015690004748932,3
519.4287442211687,376.8888966854631,-7.818074133250279,-0.837548207,0.4734872767016188,2
2151.4127711578367,956.7455826954172,-5.478045050615508,-1.635976499545177,0.0301159321940445,1
2235.562404589986,1149.196019231773,-5.858180656013374,-1.9314934619302977,0.6993345060148183,1
5591.1433633715005,2748.7178871119454,6.050547618983655,11.288768520401154,-0.076425966391671,3
3144.201458723834,1434.3012347578297,-4.204494461574412,-1.644617607015571,0.3485609911822184,1
4027.400906280625,2071.5196575724044,-4.7640833455418194,-1.8726833465126544,0.3338614923138657,1
1733.606656743933,664.3100444700127,-6.546416274315093,-1.5735476748004182,0.4910826651211776,1
5122.333599151957,2420.3721540879988,1.1899725440506717,5.81351176,-0.0383835002134557,3
4156.274326009431,2343.772067811612,3.084711697327186,6.76650886,-0.3401218469987349,3
7677.957712202032,3789.191338812047,3.1673842078002705,12.50101222,-0.06977050170558,3
2602.025758205848,1234.1420587900716,-6.489557135674402,-2.953128629277029,0.5535552906885819,1
4486.016295983099,2524.5999845914,-3.666546397782449,-2.0553116256841912,0.2063817677753787,1
2348.748712239736,1312.950672155257,-7.061738846484603,-2.1291995748295207,0.3169731221962656,1
5581.130518154954,2825.7948969778213,4.078008721221063,9.376944341,0.0628985842974261,3
668.0338883995363,114.53665460703245,-6.689512579967749,-0.536000869,0.4052353332988755,2
6804.79544128712,3423.705911081852,1.8692187784271737,7.659515862,1.6144680733227332,3
5211.585986859405,2547.8887611946884,-4.545092928995736,-2.3559031011928377,-0.1341359944782725,1
6547.750681360479,3175.1560364581774,2.9452587874475813,8.178587063,0.1754916662791829,3
2358.0614350143346,1241.5862217673805,-5.29178162631018,-1.6312276209758674,0.819689392417353,1
3769.1093918979545,1924.6156454507047,-3.709620682191808,-0.975404002,-0.0641951149519174,2
1830.713967857996,804.7855078623556,-6.906649873472718,-2.162705944827016,0.2902751437207215,1
1096.264543056025,683.2330435683224,-7.1483831347308335,-1.8178970134039256,-0.3293856451683336,1
2618.200989674446,1484.7563782837708,0.377597771524135,2.327480201,0.0334339755387411,2
4120.461975644277,2243.420941893743,-5.835275556173813,-2.780822597,-0.4151086168555765,1
4088.375326505885,2268.612247159024,-6.029478199970372,-3.132225090141386,-0.0745341879680892,1
1385.501368063247,781.5620488420288,-6.587731929220387,-1.5583048264128498,-0.6630110166067286,1
4557.272318822633,2391.279930389984,-5.490208059973566,-2.715777856691778,0.0385289655268618,1
5453.182099771418,2480.226475429445,-0.3608788912646937,4.065744277,-0.1340264036016745,2
6959.915366538374,3283.508523004488,4.162269551387903,9.158214221,-0.2728274667843403,3
2247.931871908195,990.3099392850168,-8.275906711700799,-2.54667684777161,-0.0619546051233467,1
1703.6362987992536,765.0959626356777,-1.0690090781836958,0.55065197,-0.5408366480525966,2
1726.5692282234904,822.854457296319,-6.673739588680221,-1.866632755653635,0.2200450374766929,1
6633.902075858876,3697.6734528670327,2.8435599467334804,9.899653186,-0.4757302465592593,3
3085.2134121758013,1526.8044598388387,-2.326024570332173,0.577502166,0.7866186105637812,2
2983.798786169964,1574.070484773153,-0.8920888558793264,1.016711607,-0.0393634242204305,2
1467.4117178976917,563.7785976068159,-0.6698231275282165,0.410317317,0.8555176165476039,2
5345.35419979852,2632.896698226676,0.5516952250541087,3.775858111,0.1479606827176763,2
4839.998006301683,2392.1762756253243,1.1934499667484404,4.666781614,0.0213874094800713,2
4839.978416700747,2437.155303871036,-0.2095305288129848,2.592493738,-0.8535876387140117,2
6012.555097818518,2775.650156376234,0.8462498407090662,4.592743598,-0.5760855974978553,2
1827.1895439012144,1091.3811956503362,-6.189250096475528,-1.8657393582721795,-0.004434923945081,1
6019.419808714117,2855.997521407714,2.0200299324575024,8.173519047,0.0977459922911482,3
3935.185386893728,1984.5922219548504,1.4540432016513196,3.498546116,-0.6604132202197696,2
5952.605084098262,3076.857783864641,5.372830948268174,12.59515165,-0.6014161440912437,3
1322.1014866332962,574.994995707578,-7.276930722119859,-1.217125671,0.4029157695869635,2
4062.495053197066,1853.7286032432012,3.5435303557690987,6.192530916,-0.0177937242686354,3
2433.005431081911,1177.4975863252762,-1.2847882612162738,1.249007678,0.3666474936713,2
66.24362043044545,-37.54366486836629,-7.950857332424495,-0.038535865,-0.6372574320699903,2
2773.262234951148,1251.2181777971073,-6.334251080224949,-2.040208617253385,-0.0606961258071439,1
5106.153360288197,2719.398477466121,3.4396343732560446,8.862529687,-0.5138408165838191,3
5950.6544285765,2905.572334425782,1.8685641479621613,6.707203072,-0.7770978654822548,3
5027.111768257381,2659.9566349925303,-0.4443470758662147,3.543558401,-0.1392205208245016,2
5851.46888245513,2954.004749088509,2.252596735109728,8.957696379869668,-0.1396251610359913,3
3833.732020942812,2038.1507640909297,0.8852346568933273,4.012350409,0.5384915500329076,2
3560.300143819196,1392.8719488863617,-4.871000303561178,-1.575373095,0.6682562530905903,1
2674.466564461634,1640.2009665324608,-1.14595279900802,1.340731615,-0.329244494207533,2
1666.0772449939436,998.3830033907916,-7.059105285985742,-1.6863665398301269,-0.0971572973707533,1
2656.079134447031,1105.594266482433,-8.013138849773174,-3.184071899478021,0.9001084073561689,1
4093.604264610103,2128.74155785919,-4.758397995549195,-2.3849118563878533,0.1806560841534002,1
5467.378619005777,2551.056007257369,-1.5128320456743731,3.034557384,-0.2315370138882138,2
1597.6992273153423,1047.310612526898,-0.9729477389835364,1.437399601,0.5277514148699464,2
6422.284164317407,2928.801442767985,2.437663426035685,7.1376575,-0.3946308892562411,3
5967.190234586724,3077.682687886807,-3.8535911944124535,-1.680381569849378,0.2270204411486877,1
2905.308795000484,1495.4144243764877,3.2709871815692195,4.400997522,0.9756664137159592,2
4320.843970405455,2354.4340077632314,2.373922474162751,5.491719945,-0.2534399592724274,3
4747.108682024774,2193.089050336748,-2.296559805020384,1.383007577,0.4402846410187653,2
4760.25792510289,2380.876824993584,-5.45806854496661,-2.535430172789333,0.0385501253605177,1
2660.662973616841,1332.488280753287,-1.7023453162918265,0.71596674,-0.1906086830790853,2
4675.710609859385,2604.674311585789,-3.8341109560912994,-2.215806149,-0.2311745981621818,1
3402.943712427014,1399.618616857322,-1.680336262154844,0.762366075,0.5548466207341349,2
3515.24289690613,1778.9873429430245,4.956094602335871,6.209153781,-0.2922071514554687,3
5869.814154368422,2941.0671529645574,1.8009577158315668,6.247463316,-0.6522937444173611,3
4040.629995308502,2106.5713193920574,-2.5629182888494317,0.017861715,-0.1265937832832773,2
4343.58389362291,2160.1321605145404,-4.347163862798364,-2.1712766490065256,-0.2659789740535905,1
5393.240578971147,2680.023826426175,2.3698760503510155,6.398736236,0.0726379886259584,3
-69.65517789847999,4.659443047133244,-13.105949069140385,-0.308020145,0.7126521768331873,2
1698.5928415968112,628.0481808248937,-7.302956286302709,-1.6843690372118876,0.6136073089704559,1
2511.238644796048,1260.161334384424,0.6263998363377181,1.451497781,0.0931604276781975,2
4291.800811122772,2213.2049082995327,-6.294834421650564,-3.2998805499368578,0.0954298374215461,1
4016.834188525664,2077.189978904164,-3.1633984297787574,-0.650303294,-0.6700364320327188,2
1149.226430107646,680.6053701596874,-9.600631858327633,-1.9396978217824377,0.4209530634225256,1
5917.278512149056,2759.888480209192,0.5361902638990589,5.898913501,-0.3538175667843339,3
999.7451932410502,619.4010663965278,-4.41153169592399,-0.562242617,-1.0259157563370798,2
1541.9147258321332,920.2797663365704,-6.872216672040885,-1.5980368412452906,0.0910771593639564,1
1087.452435497698,312.53510501058867,-3.3306996991258915,-0.244620166,0.471989104756698,2
3890.362553878728,2454.3204915452184,3.3799865482792604,7.403203834,-0.1534837532398267,3
1807.68689741294,890.4897014875819,-2.773815280133932,-0.142289975,-0.427922212149707,2
1450.4405726886491,851.4789452579295,-7.132909904390122,-1.8874922003002172,0.698593137192326,1
