0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.009456959,0.72659993,6.972099e-05,6.790868e-05,0.003348932,0.06395589,7.829438e-07,0.00535612,0.0018171096,2.9704473e-05,3.391785e-05,5.74915e-05,1.3333707e-05,0.00040977306,0.0008690488,0.0011811489,3.3466637e-05,0.0024819388,8.916788e-05,0.0001092861,4.110182e-05,0.00036809492,0.0112430025,0.001825478,0.01897445,0.040223584,0.00033740717,0.005695895,0.0030304256,0.0004682592,0.00022474362,0.0065707467,0.0007579584,0.0106819775,3.2205273e-05,0.01471309,0.029975386,0.00024703098,0.00036047612,0.00031576602,0.0013560427,0.00031307572,0.0014180914,0.007560554,0.02701612,5.3015803e-05,4.615212e-05,0.00013467004,3.3542106e-05
0.016012518,0.7619268,3.439781e-06,2.1008149e-05,0.01947733,0.007642781,3.0383358e-06,2.9605873e-05,0.0004811836,1.7290706e-05,1.7876699e-05,1.3923118e-05,2.0594416e-06,1.750477e-05,8.385547e-06,0.0011674573,1.8096689e-05,0.0029436727,4.3847062e-06,0.00016453897,0.0001637792,0.0030544328,7.193813e-05,0.003416849,0.0004274413,0.020564387,0.097016506,0.0017416449,0.00027811257,0.0010397487,0.00081096974,0.00019115217,0.04759924,6.595832e-05,6.5228337e-06,0.00010922061,0.0026250987,0.002746441,0.00080857985,0.00013844488,0.0017632021,0.00010602756,2.3951412e-05,0.0045839306,0.00041905968,4.3452437e-06,0.000109471715,8.518981e-06,0.0001321751
0.0031563286,0.89448804,6.067333e-06,2.6945421e-05,0.00017943967,0.005080794,6.626486e-08,0.0003023187,0.00019335518,0.00013496759,5.4800976e-06,1.3082375e-05,9.632423e-07,1.5650281e-05,3.1204578e-05,0.00024029455,6.548964e-07,0.0027421273,2.3800238e-05,0.00012971526,5.1745148e-05,0.0014294571,0.0018243525,0.0012323356,0.013416283,0.0074646804,0.002090813,0.00029695831,0.00021107541,0.0007493096,0.00018117743,0.0039000066,0.0030422786,9.849995e-05,4.648049e-07,0.00031020897,0.016784083,0.00033156792,4.7831025e-05,3.709567e-05,0.00057716423,2.689292e-05,7.770342e-05,0.002668359,0.036344852,5.729455e-06,1.1385637e-05,1.1100018e-05,5.283464e-06
0.0027654283,0.90009004,3.8451e-05,1.7258175e-05,0.00027579893,0.022909028,1.567942e-07,0.001729961,0.00031566087,1.9022575e-05,4.945894e-06,1.6615806e-05,1.0792265e-06,8.774728e-05,0.000121081306,0.0004656982,5.362528e-05,0.015630238,0.00033098317,0.00026699476,1.0662296e-05,6.640519e-05,0.0010249118,0.00048015785,0.01447695,0.013606548,0.0008847636,0.00026033493,0.0052694753,0.00047501415,3.2438948e-05,0.00057078537,0.0012181173,0.0020544264,9.343825e-06,0.00082678034,0.0026982338,1.5263104e-05,0.0003895136,0.0007971378,0.0014959404,2.0369105e-05,0.0011608873,0.0027183632,0.004259021,1.4488563e-06,8.87781e-06,1.0092001e-05,1.7711487e-05
0.017681466,0.6870414,0.00010203142,0.0017506285,0.04496937,0.045799688,0.0002204888,0.0016825725,0.002049142,0.00032129246,0.00022270139,0.0005449363,9.3836956e-05,0.00081248593,0.0011266778,0.00978536,0.0030206332,0.0017721471,0.00038103043,0.0017026449,0.0019070591,0.02199744,0.0013732443,0.0037050927,0.001981935,0.005745542,0.020871505,0.016529027,0.005935587,0.006285342,0.0023037454,0.007960374,0.012448273,0.003995637,0.0006255481,0.0053848843,0.0031337838,0.0058654454,0.009031742,0.001979988,0.0121441465,0.0005001539,0.0019273789,0.008384589,0.004481265,0.00023770882,0.01021244,0.000834084,0.0011365004
0.0035610686,0.6595729,0.00018328265,0.0013818907,0.013147038,0.14914396,3.5482273e-05,0.0027517306,0.011815897,0.00024864118,5.0625054e-05,8.369458e-05,0.00011322568,0.0034231036,0.0021092992,0.0024219814,0.0010059928,0.0028052398,0.0012030401,0.0022119582,0.0022871695,0.0014620464,0.004177629,0.0015427995,0.00554757,0.01344728,0.0028193875,0.0014792031,0.003954885,0.0047075595,0.00068119983,0.00772303,0.02788464,0.001928047,0.0003248111,0.005571548,0.009214666,0.0005668751,0.0029713393,0.004502499,0.0028673077,0.0003655158,0.00068538723,0.011342861,0.02073536,7.5387885e-05,0.0028456005,0.0007536697,0.000264659
0.009261908,0.6023098,2.233804e-05,6.408113e-05,0.04461922,0.011421498,5.028001e-07,0.0016827284,0.00046399015,4.0092455e-05,3.1518215e-05,2.780706e-05,1.40389075e-05,1.3547298e-05,0.00021111379,0.0026714718,2.9679299e-05,0.0019887998,2.212798e-05,1.245996e-05,6.951981e-05,0.008361573,0.0016400677,0.000477129,0.0034299584,0.23019825,0.0054748617,0.009748438,0.0020981168,0.001173318,0.0003553758,0.0044620964,0.002235605,0.00054708694,9.091995e-07,0.0081456695,0.008173278,0.00054447015,0.0004079785,3.769902e-05,0.00072675914,0.00021994709,0.00031381613,0.027729625,0.0077779014,1.6025217e-05,4.690086e-05,0.000607741,7.112303e-05
0.00853348,0.92761713,3.376823e-07,2.3950186e-06,0.0060326434,0.00067418517,4.4032166e-07,1.0456402e-05,0.00045067145,8.02711e-06,2.0636821e-06,2.80609e-07,8.360671e-08,1.2049101e-06,2.746675e-06,0.0004711309,2.7968897e-06,0.000285733,2.197804e-07,2.0861306e-05,4.546219e-05,0.00046328313,0.00014806508,0.003123543,0.00038566778,0.012180838,0.017195879,0.00010333415,2.1134121e-05,9.284136e-05,1.6419386e-05,0.00014993649,0.016161697,1.21787625e-05,4.4512177e-07,6.565215e-06,0.00076736335,7.375646e-05,6.0474526e-05,3.122724e-05,0.00069155794,0.0002356442,1.1667942e-05,0.0031485877,0.0007469841,4.580337e-07,2.7447556e-06,1.9048301e-06,3.4408172e-06
0.024438906,0.30097273,0.00064083596,0.00027231115,0.004989929,0.08293132,5.294099e-06,0.005248747,0.0008109425,0.00016078069,0.00048916676,0.00059280905,0.00014037818,0.001960411,0.0030364152,0.0043370277,0.0011124718,0.16247527,0.005446836,0.0007037059,0.00024993942,0.002629513,0.002240931,0.0007014024,0.028635181,0.026110338,0.007976621,0.008940979,0.07342031,0.009918906,0.0032109008,0.0016819858,0.002066613,0.03578,7.673735e-05,0.13649087,0.015918897,0.00042352837,0.0014731977,0.0029596726,0.0049438127,4.7837897e-05,0.0087872585,0.013516773,0.009327822,0.0001572412,0.0007639974,0.00020068904,0.00058172655
4.41963e-05,0.98520756,1.1764408e-06,3.59995e-06,0.0003847496,0.0019095067,1.6699145e-08,0.0005671354,3.475537e-05,5.5637024e-06,3.6873416e-08,4.767701e-07,2.8381399e-08,5.3388084e-07,2.4702651e-06,0.00016208802,2.2780946e-06,7.4576337e-06,6.0028697e-07,2.4502795e-06,8.64562e-06,9.95244e-05,0.0003522804,0.00021333026,9.655209e-05,0.0015286962,0.000117367745,6.6887136e-05,0.00017320192,2.4325018e-05,7.4206815e-07,0.0011324058,0.0006811332,2.584543e-06,1.00753695e-07,2.2825714e-05,0.00050848525,6.2757485e-06,0.00044693114,5.763665e-06,0.00026445647,8.8171155e-06,9.013081e-06,0.00041507947,0.005420324,7.7588986e-08,4.7069233e-07,5.3859283e-05,3.0822532e-06
0.00021116175,4.587707e-05,0.606693,4.5477263e-05,9.725643e-05,0.05909456,0.037378475,4.546747e-05,0.0010610475,0.0029500087,0.0096190395,0.0075007877,0.0040709306,0.00042386426,0.0041408036,0.007916172,0.0014713735,0.0034046972,0.0010172839,0.009914031,0.0043697623,0.0022697556,8.945065e-05,0.0003615783,0.0011349217,0.00015025593,0.00035855477,0.00021338633,0.0017217451,0.00015615863,0.103175364,0.0002589639,0.0002540215,0.00042753998,0.00080280495,0.0013823961,0.0027829446,0.00077529787,0.010735226,0.05514538,0.03387505,0.0014938472,0.0009147438,0.0007816712,0.0013739535,0.0053374195,0.00052424846,0.00023382237,0.01179837
8.479962e-05,0.00015707662,0.6845626,9.380443e-06,3.9524264e-05,0.0271026,0.008635945,0.00026972016,0.0006797345,0.004054992,0.005588559,0.008239026,0.00395214,5.032613e-05,0.00021469624,0.0058823177,0.0006105188,0.0020297528,0.0008578878,0.0031710733,0.00057866605,0.0011521226,2.9674185e-05,0.0009167796,0.0022151312,0.00043569066,0.0004782352,0.00058345735,0.0008735593,3.0946743e-05,0.005596201,0.000359883,0.00012038396,4.8995567e-05,0.0004163335,0.00011585859,0.0019841334,0.0026333358,0.16387409,0.039584804,0.009620105,0.0015452292,0.0009802526,0.0006436187,0.00028713286,0.00029577472,6.619687e-05,0.00018948989,0.008151177
0.00042216617,0.0012223586,0.5152261,0.0010996916,0.00031951247,0.023927968,0.016811315,0.0025730652,0.003025962,0.02413665,0.0023531294,0.017635072,0.020590892,0.0004410778,0.0071413866,0.0064939996,0.0057938932,0.0031169814,0.008564958,0.017259436,0.004472434,0.0070402445,0.0006777449,0.00109228,0.006486915,0.004264323,0.001496956,0.0016854486,0.0064986115,0.0005548846,0.004969696,0.012868197,0.00078853726,0.00029878807,0.0015699009,0.00084160146,0.004305362,0.003953724,0.16892745,0.038261835,0.009128643,0.007449857,0.0068479097,0.002663958,0.0047532166,0.0022654703,0.0015407269,0.005018542,0.01112116
0.0007046635,0.00041940043,0.6605352,0.00027221895,0.00017577584,0.028597428,0.006869104,0.0023040478,0.0016632676,0.015736679,0.012657622,0.032257758,0.010417143,0.00028893971,0.0035865558,0.008269306,0.0012594241,0.009321851,0.007734319,0.01236741,0.0010546171,0.0025642475,0.00040017185,0.0006579606,0.021260213,0.0030960755,0.0004974278,0.001323181,0.0023099873,0.00016044965,0.014724104,0.001977111,0.00030394353,0.001032701,0.0008170059,0.0011798254,0.0040731295,0.0037583632,0.025225155,0.061806627,0.008058562,0.0063887266,0.0059365197,0.002672574,0.003533778,0.0031464968,0.00032161165,0.0021590646,0.0041221757
0.0002686438,0.00012804489,0.33434987,8.668282e-05,4.6556073e-05,0.26940647,0.0030282151,0.0021624141,0.0011898655,0.0029918738,0.0005624119,0.005947745,0.0006777985,0.00019789887,0.0037140895,0.0037571897,0.017607983,0.006426276,0.0034666844,0.007138118,0.0005369106,6.468573e-05,0.0006517625,0.00043199537,0.0035405802,0.00039391548,2.048351e-05,3.3890006e-05,0.008582315,0.00018797746,0.00039532597,0.00019976475,8.916709e-05,0.0037203804,0.004147668,0.00027623773,0.00022770699,1.0510996e-05,0.017488224,0.21945933,0.045097068,0.0009295041,0.022500856,0.00014100879,0.003375318,0.0010655978,5.7910245e-05,0.0011170788,0.0021019317
0.00041467953,0.0017086497,0.2282757,0.00031621524,0.0005522342,0.029958947,0.072401725,0.001575371,0.005339052,0.0063660573,0.007069254,0.014856435,0.0046078614,0.0010994325,0.0023809103,0.0806296,0.0030741238,0.0038103065,0.0032526585,0.055311043,0.0020575037,0.0041149114,0.00046622806,0.0034042576,0.0048589804,0.0036469137,0.002387585,0.0022174784,0.0033960098,0.00031590447,0.023269435,0.0022216241,0.0034739356,0.00093304407,0.011135262,0.0005860346,0.0045717466,0.007014087,0.14457014,0.0803422,0.1094379,0.024057958,0.0020373873,0.0075583584,0.0017518777,0.001153243,0.0010191392,0.0021058037,0.022894796
3.2728156e-05,1.5204846e-05,0.63190436,2.5064943e-05,1.6577822e-05,0.04756422,0.048954137,0.00018245199,0.0020675198,0.0027512053,0.0009610965,0.0017919473,0.00040919796,7.78147e-05,0.001420414,0.0018621419,0.0014687802,0.00095972855,0.00038929415,0.013439031,0.00054446654,5.824335e-05,0.00038950326,0.00087214104,0.001702535,0.00014430028,1.1138084e-05,9.427363e-06,0.00075679517,1.0219906e-05,0.0012616109,7.129464e-05,4.8032594e-05,0.00080589857,0.0042875404,2.5622809e-05,0.00017466447,1.4492511e-05,0.004202299,0.14504695,0.060756955,0.015817802,0.0022301294,0.00019673411,0.0011502012,0.0014920674,2.093336e-05,0.00033626598,0.0012687598
0.00020324062,7.967495e-06,0.06673919,0.00017562324,1.7681517e-05,0.04509745,0.0022175594,0.0018960482,0.10284339,0.0038188456,0.0028048193,0.0010684269,0.017104859,0.010243603,0.109753,0.0005489721,5.7260913e-05,0.0005389222,0.0020680937,0.015472759,0.001061552,5.2860152e-05,0.043281153,0.0029190355,0.0080006635,0.012603228,1.707574e-06,3.5137615e-05,0.0002608957,4.143177e-05,0.042338464,0.0013623787,6.226779e-05,0.052266683,0.04727696,0.0038167462,0.029016381,0.00022392518,7.583589e-05,0.02491112,0.0111591695,0.217542,0.00042177018,0.009368912,0.058674548,0.04711666,3.4285506e-05,0.00016705271,0.0032295142
0.00030236674,0.00032768442,0.4304986,0.0010549963,0.0004911108,0.03700311,0.12732719,0.0006532398,0.003384666,0.0035256955,0.0041244766,0.042388316,0.011864591,0.0014812578,0.008304568,0.0119480975,0.002802757,0.0046654213,0.004425219,0.0326609,0.0017723045,0.0053538107,0.0011508995,0.0023552084,0.0031594578,0.0021500445,0.00080402143,0.002743791,0.009649266,0.00067907147,0.06897124,0.0025570262,0.00094095373,0.0017178043,0.01188639,0.0013172269,0.005189962,0.002970069,0.038938865,0.017402522,0.031096015,0.015456516,0.003457824,0.0015744296,0.0018819452,0.009969228,0.0037684594,0.003122716,0.018728686
3.0419931e-05,0.00060747017,0.0019017465,6.990852e-05,4.2946052e-05,0.46382827,1.0706044e-05,0.04826764,0.00011775926,0.0022139153,2.5412746e-06,0.0012801464,0.00013068442,0.0001294291,5.608432e-05,0.00016380801,0.040215343,0.00087683793,0.0008778612,5.4850843e-05,0.0018327041,2.9703071e-05,0.005248245,0.004748235,2.5130945e-05,8.372342e-05,2.7674956e-05,9.673331e-06,0.20233409,0.01437504,1.860917e-05,0.00023583596,0.00022515711,0.00021713314,0.0038748533,0.00024244502,0.00013215,1.7192581e-06,0.10707705,0.0015806559,0.04056411,4.2773827e-06,0.0018189361,7.098548e-06,0.0062275664,5.3630425e-05,1.4717106e-05,0.0023325242,0.04577893
0.0021342142,0.0013901993,0.0041281558,0.10381217,0.0028037734,0.008920725,0.0043265903,0.08784272,0.0061483756,0.012477854,0.0005513519,0.043934878,0.012341746,0.0012895764,0.012902777,0.0021124387,0.0018945307,0.00077287963,0.0075696167,0.015700191,0.0005352389,0.003151566,0.03955028,0.0025382517,0.0074544465,0.13791223,0.00011824341,0.004451058,0.0030714383,0.001006648,0.0033316198,0.032627437,0.0009437654,0.025113845,0.04968924,0.001122346,0.00079049706,0.0084079,0.0025515018,0.002527993,0.0052904505,0.18072,0.0052373093,0.0062176613,0.01199779,0.016009185,0.0023240098,0.10574473,0.006508681
0.00011883081,0.0020875237,5.3639098e-05,0.61251235,3.3629352e-05,0.0010745112,4.6872294e-05,0.05962599,0.00028987785,0.024107585,3.1068344e-06,0.018553182,0.00022302248,0.000117832096,0.0009372465,0.00013683853,2.512149e-05,7.4371004e-05,0.008236129,0.06408086,8.198665e-05,0.0012650716,0.010585635,0.00013573338,0.0018121487,0.052683998,1.634512e-05,0.00011377771,0.00023251593,0.00048575463,0.0003062319,0.07582544,0.0008707926,0.0008696361,0.0059411987,2.5051346e-05,5.218495e-05,0.0072239037,0.00013666625,0.00016578825,0.0006074168,0.0058940887,0.00016128807,0.00059704465,0.016154602,0.00073583913,0.00073772686,0.02322011,0.0007235862
1.4365911e-05,4.121908e-06,2.5926052e-05,0.74152595,4.436802e-05,5.4471366e-05,4.5526987e-05,0.013829176,1.7385823e-05,0.0002307595,1.1355391e-05,0.072421856,0.0010046406,1.1796584e-05,0.0019799073,2.1383254e-05,1.737716e-06,5.2473257e-05,0.012017291,0.00039425975,1.8328583e-07,0.0012340304,0.011112234,3.02224e-06,0.0024349955,0.04808077,1.7819599e-07,0.001438219,0.00013851018,3.3333232e-05,0.0022211224,0.0031943314,7.3009977e-07,0.024493504,0.0008024496,0.00024799933,3.7510583e-06,0.0005193282,1.7175813e-07,6.667508e-07,5.0122853e-06,0.008128302,0.0002679973,0.00021820383,0.00023292316,0.013820201,0.0013586716,0.036275465,2.4919858e-05
0.0002628084,0.0028586602,9.6016476e-05,0.4136902,0.0041775093,0.007854248,0.00020987971,0.042472802,0.0032400293,0.004076616,2.4881263e-05,0.0047102156,0.008157187,0.0025723537,0.011137817,0.0016860893,0.009662067,0.00028202447,0.05754841,0.0074668718,0.0032650614,0.0090915635,0.006008065,0.000100142286,0.00024558624,0.04094417,0.00066682626,0.0006210542,0.007253613,0.049991027,0.0014907055,0.11636338,0.008120737,0.0013237863,0.01560233,0.0025701541,0.00014551412,0.0037848311,0.0041214945,0.0009909796,0.0015274719,0.0009301073,0.0003564102,0.0097200265,0.00399592,0.00048363203,0.033384096,0.038307767,0.056406908
1.292149e-06,4.244866e-06,7.913912e-07,0.96637136,1.1960332e-06,1.5988744e-05,7.4146766e-07,0.0024212957,1.9336376e-06,0.00041826142,2.0584698e-08,0.004885723,0.00011745633,2.7445653e-06,0.00017345502,3.5827725e-07,9.5311344e-07,1.167659e-06,0.0024079387,0.0004582084,1.1486364e-06,0.00019360732,0.0006583575,3.871046e-07,1.26286595e-05,0.0060628876,1.2296874e-07,1.04998235e-05,2.6986578e-05,7.465666e-05,3.7857757e-05,0.010166746,3.0783933e-06,3.9553997e-05,0.00022963347,3.6411525e-06,3.6421443e-07,0.00030071085,6.97344e-07,1.7051008e-07,7.5047836e-07,6.870004e-05,4.9599503e-06,6.7940305e-06,0.00017981199,0.00021260076,0.00032502908,0.003999198,9.315837e-05
4.9077917e-05,3.39782e-05,2.0594007e-05,0.5438159,5.5296627e-05,0.0020301812,3.724881e-05,0.0021313678,0.0007690257,0.00017443928,7.835198e-07,0.0068749487,0.029716117,0.0036603487,0.021525197,1.5926795e-05,0.0003155052,1.2516941e-05,0.017745445,0.016284896,8.4844905e-05,0.00015647137,0.00075527496,2.8799336e-06,1.6697888e-05,0.0669133,3.832509e-06,0.000110721,0.00033847685,0.0028779504,0.0007538275,0.1189195,0.0003345204,0.0005401991,0.10174682,0.00022291993,3.148968e-05,0.0041550244,0.0002776255,0.000118305936,1.8671131e-05,0.0006387847,2.7008397e-05,0.0003008211,0.00027748733,0.0005721294,0.030601718,0.0013773968,0.022556506
0.00014743411,0.00012382939,0.0007800856,0.51004136,7.4653304e-05,0.00021797186,0.00033006768,0.03844174,0.00023466768,0.00999571,2.944032e-05,0.04092067,0.0037906796,2.7201451e-05,0.015881011,0.00018010999,9.555963e-05,0.00012360582,0.024167493,0.0045007593,1.6109456e-05,0.0037323055,0.015272116,3.6095535e-05,0.0059951586,0.09816159,6.2101562e-06,0.0009367333,0.0005363112,0.00021750962,0.0003699053,0.07883885,2.2517119e-05,0.0036199163,0.0012760247,0.00014602125,4.0032606e-05,0.00087075896,5.387223e-05,4.083791e-05,7.811767e-05,0.031538405,0.0045489282,0.0011310583,0.004873653,0.0064696143,0.00099576,0.08982422,0.0002472575
1.421705e-05,0.00024031554,1.50006545e-05,0.82883257,2.6300742e-05,0.00027774659,6.44509e-06,0.026293686,1.115575e-05,0.0009336584,3.3925505e-07,0.016170708,5.18494e-05,6.5442196e-06,0.00041520825,1.1210044e-05,2.4950975e-06,9.922603e-06,0.0014246104,0.0023304615,2.4963804e-06,0.00066596025,0.0042844415,8.625101e-06,0.00039181794,0.024532812,1.050024e-06,0.0002886761,0.00013173933,5.556775e-05,0.000161472,0.027954593,2.5579664e-05,0.00056696404,0.0003374011,2.4423747e-05,6.5298063e-06,0.0016787428,8.737713e-06,3.115165e-06,3.7776146e-05,0.0016207916,7.94472e-05,0.00010641424,0.0030383267,0.00053957704,0.0002816989,0.055992503,9.838275e-05
0.0002590117,0.0020180421,6.711621e-05,0.31709954,0.0029814506,0.004462386,0.00016860916,0.019399187,0.008159904,0.0051338193,2.7716002e-05,0.0009917576,0.017787257,0.0029036952,0.03261345,0.0016084465,0.018919842,0.00015429493,0.10012269,0.005914474,0.006766587,0.0104093235,0.003369555,3.6043246e-05,0.0002456067,0.041235063,0.0006742932,0.0002620802,0.0029948773,0.04001242,0.0005741835,0.20692924,0.0054736747,0.0007865132,0.0077006486,0.0028018197,0.000109565706,0.0018922007,0.00301351,0.0019753168,0.00053981127,0.0007781452,0.00036372925,0.022009738,0.0033378394,0.00028469908,0.047101233,0.01414077,0.033388764
